id,name,height,grid_id,zone_id
9413,B09413,6.0,936,520
9414,B09414,6.0,677,329
9415,B09415,6.0,492,187
9416,B09416,6.0,196,36
9417,B09417,6.0,455,160
9418,B09418,6.0,307,71
9419,B09419,6.0,1047,586
9420,B09420,6.0,234,49
9421,B09421,6.0,566,246
9422,B09422,6.0,492,187
9423,B09423,6.0,233,48
9424,B09424,6.0,307,71
9425,B09425,6.0,566,246
9426,B09426,6.0,233,48
9427,B09427,6.0,196,36
9428,B09428,6.0,492,187
9429,B09429,6.0,381,103
9430,B09430,6.0,529,216
9431,B09431,6.0,381,103
9432,B09432,6.0,381,103
9433,B09433,6.0,233,48
9434,B09434,6.0,641,302
9435,B09435,6.0,307,71
9436,B09436,6.0,973,543
9437,B09437,6.0,233,48
9438,B09438,6.0,270,60
9439,B09439,6.0,714,358
9440,B09440,6.0,492,187
9441,B09441,6.0,307,71
9442,B09442,6.0,196,36
9443,B09443,6.0,529,216
9444,B09444,6.0,233,48
9445,B09445,6.0,825,441
9446,B09446,6.0,677,329
9447,B09447,6.0,899,496
9448,B09448,6.0,492,187
9449,B09449,6.0,714,358
9450,B09450,6.0,307,71
9451,B09451,6.0,196,36
9452,B09452,6.0,492,187
9453,B09453,6.0,455,160
9454,B09454,6.0,529,216
9455,B09455,6.0,233,48
9456,B09456,6.0,529,216
9457,B09457,6.0,381,103
9458,B09458,6.0,307,71
9459,B09459,6.0,492,187
9460,B09460,6.0,899,496
9461,B09461,6.0,233,48
9462,B09462,6.0,196,36
9463,B09463,6.0,455,160
9464,B09464,6.0,492,187
9465,B09465,6.0,270,60
9466,B09466,6.0,529,216
9467,B09467,6.0,973,543
9468,B09468,6.0,270,60
9469,B09469,6.0,381,103
9470,B09470,6.0,529,216
9471,B09471,6.0,307,71
9472,B09472,6.0,455,160
9473,B09473,6.0,233,48
9474,B09474,6.0,825,441
9475,B09475,6.0,270,60
9476,B09476,6.0,714,358
9477,B09477,6.0,270,60
9478,B09478,6.0,270,60
9479,B09479,6.0,307,71
9480,B09480,6.0,270,60
9481,B09481,6.0,566,246
9482,B09482,6.0,529,216
9483,B09483,6.0,196,36
9484,B09484,6.0,233,48
9485,B09485,6.0,492,187
9486,B09486,6.0,492,187
9487,B09487,6.0,492,187
9488,B09488,6.0,196,36
9489,B09489,6.0,307,71
9490,B09490,6.0,936,520
9491,B09491,6.0,899,496
9492,B09492,6.0,233,48
9493,B09493,6.0,529,216
9494,B09494,6.0,233,48
9495,B09495,6.0,677,329
9496,B09496,6.0,825,441
9497,B09497,6.0,381,103
9498,B09498,6.0,270,60
9499,B09499,6.0,307,71
9500,B09500,6.0,307,71
9501,B09501,6.0,270,60
9502,B09502,6.0,381,103
9503,B09503,6.0,492,187
9504,B09504,6.0,455,160
9505,B09505,6.0,196,36
9506,B09506,6.0,492,187
9507,B09507,6.0,899,496
9508,B09508,6.0,270,60
9509,B09509,6.0,566,246
9510,B09510,6.0,529,216
9511,B09511,6.0,492,187
9512,B09512,6.0,492,187
9513,B09513,6.0,233,48
9514,B09514,6.0,196,36
9515,B09515,6.0,529,216
9516,B09516,6.0,899,496
9517,B09517,6.0,307,71
9518,B09518,6.0,492,187
9519,B09519,6.0,270,60
9520,B09520,6.0,492,187
9521,B09521,6.0,899,496
9522,B09522,6.0,381,103
9523,B09523,6.0,1047,586
9524,B09524,6.0,529,216
9525,B09525,6.0,270,60
9526,B09526,6.0,492,187
9527,B09527,6.0,529,216
9528,B09528,6.0,381,103
9529,B09529,6.0,233,48
9530,B09530,6.0,270,60
9531,B09531,6.0,307,71
9532,B09532,6.0,270,60
9533,B09533,6.0,196,36
9534,B09534,6.0,270,60
9535,B09535,6.0,1417,748
9536,B09536,6.0,270,60
9537,B09537,6.0,529,216
9538,B09538,6.0,529,216
9539,B09539,6.0,529,216
9540,B09540,6.0,492,187
9541,B09541,6.0,529,216
9542,B09542,6.0,492,187
9543,B09543,6.0,270,60
9544,B09544,6.0,936,520
9545,B09545,6.0,307,71
9546,B09546,6.0,233,48
9547,B09547,6.0,492,187
9548,B09548,6.0,233,48
9549,B09549,6.0,270,60
9550,B09550,6.0,381,103
9551,B09551,6.0,418,130
9552,B09552,6.0,455,160
9553,B09553,6.0,307,71
9554,B09554,6.0,233,48
9555,B09555,6.0,936,520
9556,B09556,6.0,492,187
9557,B09557,6.0,492,187
9558,B09558,6.0,640,301
9559,B09559,6.0,196,36
9560,B09560,6.0,270,60
9561,B09561,6.0,196,36
9562,B09562,6.0,567,247
9563,B09563,6.0,270,60
9564,B09564,6.0,455,160
9565,B09565,6.0,529,216
9566,B09566,6.0,196,36
9567,B09567,6.0,307,71
9568,B09568,6.0,270,60
9569,B09569,6.0,270,60
9570,B09570,6.0,196,36
9571,B09571,6.0,1417,748
9572,B09572,6.0,492,187
9573,B09573,6.0,529,216
9574,B09574,6.0,307,71
9575,B09575,6.0,270,60
9576,B09576,6.0,418,130
9577,B09577,6.0,973,543
9578,B09578,6.0,307,71
9579,B09579,6.0,529,216
9580,B09580,6.0,825,441
9581,B09581,6.0,455,160
9582,B09582,6.0,233,48
9583,B09583,6.0,529,216
9584,B09584,6.0,492,187
9585,B09585,6.0,714,358
9586,B09586,6.0,270,60
9587,B09587,6.0,492,187
9588,B09588,6.0,714,358
9589,B09589,6.0,307,71
9590,B09590,6.0,270,60
9591,B09591,6.0,677,329
9592,B09592,6.0,492,187
9593,B09593,6.0,529,216
9594,B09594,6.0,492,187
9595,B09595,6.0,270,60
9596,B09596,6.0,1454,761
9597,B09597,6.0,899,496
9598,B09598,6.0,233,48
9599,B09599,6.0,233,48
9600,B09600,6.0,529,216
9601,B09601,6.0,270,60
9602,B09602,6.0,196,36
9603,B09603,6.0,640,301
9604,B09604,6.0,492,187
9605,B09605,6.0,492,187
9606,B09606,6.0,714,358
9607,B09607,6.0,529,216
9608,B09608,6.0,492,187
9609,B09609,6.0,270,60
9610,B09610,6.0,270,60
9611,B09611,6.0,196,36
9612,B09612,6.0,1417,748
9613,B09613,6.0,196,36
9614,B09614,6.0,455,160
9615,B09615,6.0,1454,761
9616,B09616,6.0,529,216
9617,B09617,6.0,492,187
9618,B09618,6.0,455,160
9619,B09619,6.0,1047,586
9620,B09620,6.0,270,60
9621,B09621,6.0,1417,748
9622,B09622,6.0,270,60
9623,B09623,6.0,233,48
9624,B09624,6.0,677,329
9625,B09625,6.0,492,187
9626,B09626,6.0,307,71
9627,B09627,6.0,196,36
9628,B09628,6.0,529,216
9629,B09629,6.0,270,60
9630,B09630,6.0,307,71
9631,B09631,6.0,529,216
9632,B09632,6.0,196,36
9633,B09633,6.0,492,187
9634,B09634,6.0,492,187
9635,B09635,6.0,270,60
9636,B09636,6.0,270,60
9637,B09637,6.0,566,246
9638,B09638,6.0,455,160
9639,B09639,6.0,936,520
9640,B09640,6.0,1417,748
9641,B09641,6.0,381,103
9642,B09642,6.0,492,187
9643,B09643,6.0,1417,748
9644,B09644,6.0,307,71
9645,B09645,6.0,270,60
9646,B09646,6.0,270,60
9647,B09647,6.0,492,187
9648,B09648,6.0,492,187
9649,B09649,6.0,529,216
9650,B09650,6.0,270,60
9651,B09651,6.0,307,71
9652,B09652,6.0,529,216
9653,B09653,6.0,640,301
9654,B09654,6.0,233,48
9655,B09655,6.0,270,60
9656,B09656,6.0,529,216
9657,B09657,6.0,270,60
9658,B09658,6.0,196,36
9659,B09659,6.0,1454,761
9660,B09660,6.0,899,496
9661,B09661,6.0,344,83
9662,B09662,6.0,418,130
9663,B09663,6.0,492,187
9664,B09664,6.0,1454,761
9665,B09665,6.0,1454,761
9666,B09666,6.0,899,496
9667,B09667,6.0,529,216
9668,B09668,6.0,381,103
9669,B09669,6.0,899,496
9670,B09670,6.0,344,83
9671,B09671,6.0,270,60
9672,B09672,6.0,307,71
9673,B09673,6.0,492,187
9674,B09674,6.0,1454,761
9675,B09675,6.0,492,187
9676,B09676,6.0,270,60
9677,B09677,6.0,307,71
9678,B09678,6.0,529,216
9679,B09679,6.0,1417,748
9680,B09680,6.0,529,216
9681,B09681,6.0,1047,586
9682,B09682,6.0,270,60
9683,B09683,6.0,418,130
9684,B09684,6.0,492,187
9685,B09685,6.0,1047,586
9686,B09686,6.0,1454,761
9687,B09687,6.0,492,187
9688,B09688,6.0,973,543
9689,B09689,6.0,196,36
9690,B09690,6.0,714,358
9691,B09691,6.0,529,216
9692,B09692,6.0,233,48
9693,B09693,6.0,196,36
9694,B09694,6.0,270,60
9695,B09695,6.0,492,187
9696,B09696,6.0,270,60
9697,B09697,6.0,1417,748
9698,B09698,6.0,529,216
9699,B09699,6.0,196,36
9700,B09700,6.0,196,36
9701,B09701,6.0,492,187
9702,B09702,6.0,1417,748
9703,B09703,6.0,1417,748
9704,B09704,6.0,899,496
9705,B09705,6.0,529,216
9706,B09706,6.0,196,36
9707,B09707,6.0,492,187
9708,B09708,6.0,307,71
9709,B09709,6.0,270,60
9710,B09710,6.0,566,246
9711,B09711,6.0,529,216
9712,B09712,6.0,196,36
9713,B09713,6.0,270,60
9714,B09714,6.0,492,187
9715,B09715,6.0,270,60
9716,B09716,6.0,973,543
9717,B09717,6.0,529,216
9718,B09718,6.0,1417,748
9719,B09719,6.0,492,187
9720,B09720,6.0,1417,748
9721,B09721,6.0,973,543
9722,B09722,6.0,1010,566
9723,B09723,6.0,270,60
9724,B09724,6.0,307,71
9725,B09725,6.0,196,36
9726,B09726,6.0,899,496
9727,B09727,6.0,899,496
9728,B09728,6.0,307,71
9729,B09729,6.0,270,60
9730,B09730,6.0,307,71
9731,B09731,6.0,492,187
9732,B09732,6.0,1047,586
9733,B09733,6.0,529,216
9734,B09734,6.0,1454,761
9735,B09735,6.0,1417,748
9736,B09736,6.0,714,358
9737,B09737,6.0,1417,748
9738,B09738,6.0,529,216
9739,B09739,6.0,529,216
9740,B09740,6.0,1454,761
9741,B09741,6.0,492,187
9742,B09742,6.0,307,71
9743,B09743,6.0,566,246
9744,B09744,6.0,936,520
9745,B09745,6.0,344,83
9746,B09746,6.0,307,71
9747,B09747,6.0,1454,761
9748,B09748,6.0,196,36
9749,B09749,6.0,270,60
9750,B09750,6.0,196,36
9751,B09751,6.0,1047,586
9752,B09752,6.0,270,60
9753,B09753,6.0,270,60
9754,B09754,6.0,492,187
9755,B09755,6.0,529,216
9756,B09756,6.0,492,187
9757,B09757,6.0,566,246
9758,B09758,6.0,492,187
9759,B09759,6.0,714,358
9760,B09760,6.0,714,358
9761,B09761,6.0,270,60
9762,B09762,6.0,196,36
9763,B09763,6.0,529,216
9764,B09764,6.0,196,36
9765,B09765,6.0,455,160
9766,B09766,6.0,307,71
9767,B09767,6.0,529,216
9768,B09768,6.0,1454,761
9769,B09769,6.0,492,187
9770,B09770,6.0,492,187
9771,B09771,6.0,270,60
9772,B09772,6.0,307,71
9773,B09773,6.0,307,71
9774,B09774,6.0,270,60
9775,B09775,6.0,233,48
9776,B09776,6.0,529,216
9777,B09777,6.0,1417,748
9778,B09778,6.0,492,187
9779,B09779,6.0,492,187
9780,B09780,6.0,1417,748
9781,B09781,6.0,492,187
9782,B09782,6.0,233,48
9783,B09783,6.0,270,60
9784,B09784,6.0,307,71
9785,B09785,6.0,973,543
9786,B09786,6.0,270,60
9787,B09787,6.0,973,543
9788,B09788,6.0,936,520
9789,B09789,6.0,492,187
9790,B09790,6.0,899,496
9791,B09791,6.0,529,216
9792,B09792,6.0,270,60
9793,B09793,6.0,492,187
9794,B09794,6.0,270,60
9795,B09795,6.0,899,496
9796,B09796,6.0,1047,586
9797,B09797,6.0,196,36
9798,B09798,6.0,270,60
9799,B09799,6.0,529,216
9800,B09800,6.0,529,216
9801,B09801,6.0,529,216
9802,B09802,6.0,344,83
9803,B09803,6.0,492,187
9804,B09804,6.0,270,60
9805,B09805,6.0,1417,748
9806,B09806,6.0,1454,761
9807,B09807,6.0,751,386
9808,B09808,6.0,492,187
9809,B09809,6.0,714,358
9810,B09810,6.0,936,520
9811,B09811,6.0,381,103
9812,B09812,6.0,1417,748
9813,B09813,6.0,381,103
9814,B09814,6.0,455,160
9815,B09815,6.0,492,187
9816,B09816,6.0,1454,761
9817,B09817,6.0,973,543
9818,B09818,6.0,307,71
9819,B09819,6.0,270,60
9820,B09820,6.0,307,71
9821,B09821,6.0,492,187
9822,B09822,6.0,196,36
9823,B09823,6.0,492,187
9824,B09824,6.0,492,187
9825,B09825,6.0,307,71
9826,B09826,6.0,529,216
9827,B09827,6.0,270,60
9828,B09828,6.0,529,216
9829,B09829,6.0,270,60
9830,B09830,6.0,1121,631
9831,B09831,6.0,751,386
9832,B09832,6.0,233,48
9833,B09833,6.0,529,216
9834,B09834,6.0,307,71
9835,B09835,6.0,233,48
9836,B09836,6.0,714,358
9837,B09837,6.0,973,543
9838,B09838,6.0,270,60
9839,B09839,6.0,1454,761
9840,B09840,6.0,492,187
9841,B09841,6.0,270,60
9842,B09842,6.0,751,386
9843,B09843,6.0,418,130
9844,B09844,6.0,307,71
9845,B09845,6.0,307,71
9846,B09846,6.0,529,216
9847,B09847,6.0,233,48
9848,B09848,6.0,492,187
9849,B09849,6.0,899,496
9850,B09850,6.0,196,36
9851,B09851,6.0,270,60
9852,B09852,6.0,492,187
9853,B09853,6.0,529,216
9854,B09854,6.0,492,187
9855,B09855,6.0,1047,586
9856,B09856,6.0,270,60
9857,B09857,6.0,1047,586
9858,B09858,6.0,307,71
9859,B09859,6.0,566,246
9860,B09860,6.0,270,60
9861,B09861,6.0,307,71
9862,B09862,6.0,492,187
9863,B09863,6.0,270,60
9864,B09864,6.0,1417,748
9865,B09865,6.0,1084,608
9866,B09866,6.0,714,358
9867,B09867,6.0,1454,761
9868,B09868,6.0,344,83
9869,B09869,6.0,270,60
9870,B09870,6.0,344,83
9871,B09871,6.0,270,60
9872,B09872,6.0,492,187
9873,B09873,6.0,196,36
9874,B09874,6.0,899,496
9875,B09875,6.0,270,60
9876,B09876,6.0,973,543
9877,B09877,6.0,492,187
9878,B09878,6.0,270,60
9879,B09879,6.0,418,130
9880,B09880,6.0,492,187
9881,B09881,6.0,529,216
9882,B09882,6.0,307,71
9883,B09883,6.0,1417,748
9884,B09884,6.0,640,301
9885,B09885,6.0,899,496
9886,B09886,6.0,1454,761
9887,B09887,6.0,196,36
9888,B09888,6.0,529,216
9889,B09889,6.0,936,520
9890,B09890,6.0,196,36
9891,B09891,6.0,492,187
9892,B09892,6.0,492,187
9893,B09893,6.0,714,358
9894,B09894,6.0,270,60
9895,B09895,6.0,1454,761
9896,B09896,6.0,973,543
9897,B09897,6.0,566,246
9898,B09898,6.0,862,467
9899,B09899,6.0,1010,566
9900,B09900,6.0,270,60
9901,B09901,6.0,529,216
9902,B09902,6.0,492,187
9903,B09903,6.0,307,71
9904,B09904,6.0,270,60
9905,B09905,6.0,492,187
9906,B09906,6.0,270,60
9907,B09907,6.0,270,60
9908,B09908,6.0,529,216
9909,B09909,6.0,1417,748
9910,B09910,6.0,492,187
9911,B09911,6.0,270,60
9912,B09912,6.0,1417,748
9913,B09913,6.0,307,71
9914,B09914,6.0,492,187
9915,B09915,6.0,899,496
9916,B09916,6.0,270,60
9917,B09917,6.0,529,216
9918,B09918,6.0,492,187
9919,B09919,6.0,973,543
9920,B09920,6.0,1047,586
9921,B09921,6.0,381,103
9922,B09922,6.0,862,467
9923,B09923,6.0,307,71
9924,B09924,6.0,899,496
9925,B09925,6.0,1454,761
9926,B09926,6.0,307,71
9927,B09927,6.0,455,160
9928,B09928,6.0,270,60
9929,B09929,6.0,307,71
9930,B09930,6.0,492,187
9931,B09931,6.0,936,520
9932,B09932,6.0,973,543
9933,B09933,6.0,196,36
9934,B09934,6.0,1454,761
9935,B09935,6.0,492,187
9936,B09936,6.0,1417,748
9937,B09937,6.0,270,60
9938,B09938,6.0,529,216
9939,B09939,6.0,270,60
9940,B09940,6.0,270,60
9941,B09941,6.0,492,187
9942,B09942,6.0,492,187
9943,B09943,6.0,899,496
9944,B09944,6.0,714,358
9945,B09945,6.0,492,187
9946,B09946,6.0,1454,761
9947,B09947,6.0,344,83
9948,B09948,6.0,492,187
9949,B09949,6.0,270,60
9950,B09950,6.0,270,60
9951,B09951,6.0,862,467
9952,B09952,6.0,899,496
9953,B09953,6.0,196,36
9954,B09954,6.0,307,71
9955,B09955,6.0,751,386
9956,B09956,6.0,492,187
9957,B09957,6.0,899,496
9958,B09958,6.0,381,103
9959,B09959,6.0,307,71
9960,B09960,6.0,196,36
9961,B09961,6.0,529,216
9962,B09962,6.0,862,467
9963,B09963,6.0,270,60
9964,B09964,6.0,1417,748
9965,B09965,6.0,1454,761
9966,B09966,6.0,307,71
9967,B09967,6.0,640,301
9968,B09968,6.0,1454,761
9969,B09969,6.0,492,187
9970,B09970,6.0,455,160
9971,B09971,6.0,270,60
9972,B09972,6.0,862,467
9973,B09973,6.0,270,60
9974,B09974,6.0,492,187
9975,B09975,6.0,899,496
9976,B09976,6.0,973,543
9977,B09977,6.0,196,36
9978,B09978,6.0,344,83
9979,B09979,6.0,1010,566
9980,B09980,6.0,1417,748
9981,B09981,6.0,973,543
9982,B09982,6.0,492,187
9983,B09983,6.0,196,36
9984,B09984,6.0,1417,748
9985,B09985,6.0,307,71
9986,B09986,6.0,714,358
9987,B09987,6.0,344,83
9988,B09988,6.0,1417,748
9989,B09989,6.0,270,60
9990,B09990,6.0,196,36
9991,B09991,6.0,492,187
9992,B09992,6.0,1417,748
9993,B09993,6.0,529,216
9994,B09994,6.0,270,60
9995,B09995,6.0,307,71
9996,B09996,6.0,270,60
9997,B09997,6.0,492,187
9998,B09998,6.0,270,60
9999,B09999,6.0,1417,748
10000,B10000,6.0,492,187
10001,B10001,6.0,566,246
10002,B10002,6.0,714,358
10003,B10003,6.0,529,216
10004,B10004,6.0,862,467
10005,B10005,6.0,1417,748
10006,B10006,6.0,344,83
10007,B10007,6.0,1454,761
10008,B10008,6.0,307,71
10009,B10009,6.0,270,60
10010,B10010,6.0,529,216
10011,B10011,6.0,307,71
10012,B10012,6.0,714,358
10013,B10013,6.0,344,83
10014,B10014,6.0,492,187
10015,B10015,6.0,492,187
10016,B10016,6.0,1010,566
10017,B10017,6.0,1010,566
10018,B10018,6.0,492,187
10019,B10019,6.0,270,60
10020,B10020,6.0,529,216
10021,B10021,6.0,1454,761
10022,B10022,6.0,1417,748
10023,B10023,6.0,270,60
10024,B10024,6.0,196,36
10025,B10025,6.0,270,60
10026,B10026,6.0,233,48
10027,B10027,6.0,307,71
10028,B10028,6.0,307,71
10029,B10029,6.0,492,187
10030,B10030,6.0,270,60
10031,B10031,6.0,529,216
10032,B10032,6.0,492,187
10033,B10033,6.0,1417,748
10034,B10034,6.0,196,36
10035,B10035,6.0,566,246
10036,B10036,6.0,307,71
10037,B10037,6.0,233,48
10038,B10038,6.0,492,187
10039,B10039,6.0,196,36
10040,B10040,6.0,270,60
10041,B10041,6.0,1454,761
10042,B10042,6.0,862,467
10043,B10043,6.0,529,216
10044,B10044,6.0,455,160
10045,B10045,6.0,381,103
10046,B10046,6.0,307,71
10047,B10047,6.0,492,187
10048,B10048,6.0,640,301
10049,B10049,6.0,233,48
10050,B10050,6.0,270,60
10051,B10051,6.0,751,386
10052,B10052,6.0,492,187
10053,B10053,6.0,196,36
10054,B10054,6.0,270,60
10055,B10055,6.0,492,187
10056,B10056,6.0,1454,761
10057,B10057,6.0,307,71
10058,B10058,6.0,307,71
10059,B10059,6.0,492,187
10060,B10060,6.0,196,36
10061,B10061,6.0,492,187
10062,B10062,6.0,1417,748
10063,B10063,6.0,529,216
10064,B10064,6.0,492,187
10065,B10065,6.0,455,160
10066,B10066,6.0,1454,761
10067,B10067,6.0,1417,748
10068,B10068,6.0,529,216
10069,B10069,6.0,899,496
10070,B10070,6.0,973,543
10071,B10071,6.0,1047,586
10072,B10072,6.0,270,60
10073,B10073,6.0,640,301
10074,B10074,6.0,307,71
10075,B10075,6.0,899,496
10076,B10076,6.0,381,103
10077,B10077,6.0,270,60
10078,B10078,6.0,492,187
10079,B10079,6.0,270,60
10080,B10080,6.0,455,160
10081,B10081,6.0,307,71
10082,B10082,6.0,862,467
10083,B10083,6.0,1417,748
10084,B10084,6.0,344,83
10085,B10085,6.0,492,187
10086,B10086,6.0,196,36
10087,B10087,6.0,270,60
10088,B10088,6.0,307,71
10089,B10089,6.0,233,48
10090,B10090,6.0,529,216
10091,B10091,6.0,492,187
10092,B10092,6.0,1454,761
10093,B10093,6.0,714,358
10094,B10094,6.0,307,71
10095,B10095,6.0,344,83
10096,B10096,6.0,492,187
10097,B10097,6.0,529,216
10098,B10098,6.0,270,60
10099,B10099,6.0,233,48
10100,B10100,6.0,196,36
10101,B10101,6.0,1010,566
10102,B10102,6.0,973,543
10103,B10103,6.0,1417,748
10104,B10104,6.0,936,520
10105,B10105,6.0,492,187
10106,B10106,6.0,862,467
10107,B10107,6.0,862,467
10108,B10108,6.0,899,496
10109,B10109,6.0,233,48
10110,B10110,6.0,307,71
10111,B10111,6.0,529,216
10112,B10112,6.0,233,48
10113,B10113,6.0,270,60
10114,B10114,6.0,1454,761
10115,B10115,6.0,344,83
10116,B10116,6.0,566,246
10117,B10117,6.0,270,60
10118,B10118,6.0,492,187
10119,B10119,6.0,381,103
10120,B10120,6.0,196,36
10121,B10121,6.0,529,216
10122,B10122,6.0,307,71
10123,B10123,6.0,492,187
10124,B10124,6.0,862,467
10125,B10125,6.0,899,496
10126,B10126,6.0,344,83
10127,B10127,6.0,492,187
10128,B10128,6.0,270,60
10129,B10129,6.0,492,187
10130,B10130,6.0,270,60
10131,B10131,6.0,233,48
10132,B10132,6.0,973,543
10133,B10133,6.0,381,103
10134,B10134,6.0,1454,761
10135,B10135,6.0,270,60
10136,B10136,6.0,196,36
10137,B10137,6.0,492,187
10138,B10138,6.0,270,60
10139,B10139,6.0,899,496
10140,B10140,6.0,270,60
10141,B10141,6.0,862,467
10142,B10142,6.0,270,60
10143,B10143,6.0,196,36
10144,B10144,6.0,307,71
10145,B10145,6.0,492,187
10146,B10146,6.0,307,71
10147,B10147,6.0,270,60
10148,B10148,6.0,492,187
10149,B10149,6.0,529,216
10150,B10150,6.0,1417,748
10151,B10151,6.0,1454,761
10152,B10152,6.0,381,103
10153,B10153,6.0,270,60
10154,B10154,6.0,455,160
10155,B10155,6.0,233,48
10156,B10156,6.0,529,216
10157,B10157,6.0,899,496
10158,B10158,6.0,307,71
10159,B10159,6.0,862,467
10160,B10160,6.0,270,60
10161,B10161,6.0,1417,748
10162,B10162,6.0,233,48
10163,B10163,6.0,270,60
10164,B10164,6.0,492,187
10165,B10165,6.0,1417,748
10166,B10166,6.0,307,71
10167,B10167,6.0,344,83
10168,B10168,6.0,307,71
10169,B10169,6.0,492,187
10170,B10170,6.0,566,246
10171,B10171,6.0,529,216
10172,B10172,6.0,270,60
10173,B10173,6.0,862,467
10174,B10174,6.0,1454,761
10175,B10175,6.0,381,103
10176,B10176,6.0,492,187
10177,B10177,6.0,862,467
10178,B10178,6.0,455,160
10179,B10179,6.0,270,60
10180,B10180,6.0,1454,761
10181,B10181,6.0,899,496
10182,B10182,6.0,529,216
10183,B10183,6.0,233,48
10184,B10184,6.0,270,60
10185,B10185,6.0,455,160
10186,B10186,6.0,307,71
10187,B10187,6.0,270,60
10188,B10188,6.0,270,60
10189,B10189,6.0,529,216
10190,B10190,6.0,418,130
10191,B10191,6.0,492,187
10192,B10192,6.0,307,71
10193,B10193,6.0,492,187
10194,B10194,6.0,677,329
10195,B10195,6.0,270,60
10196,B10196,6.0,1454,761
10197,B10197,6.0,529,216
10198,B10198,6.0,307,71
10199,B10199,6.0,1454,761
10200,B10200,6.0,492,187
10201,B10201,6.0,1417,748
10202,B10202,6.0,492,187
10203,B10203,6.0,233,48
10204,B10204,6.0,862,467
10205,B10205,6.0,233,48
10206,B10206,6.0,344,83
10207,B10207,6.0,492,187
10208,B10208,6.0,270,60
10209,B10209,6.0,492,187
10210,B10210,6.0,196,36
10211,B10211,6.0,233,48
10212,B10212,6.0,270,60
10213,B10213,6.0,492,187
10214,B10214,6.0,529,216
10215,B10215,6.0,233,48
10216,B10216,6.0,1010,566
10217,B10217,6.0,270,60
10218,B10218,6.0,1417,748
10219,B10219,6.0,1454,761
10220,B10220,6.0,307,71
10221,B10221,6.0,307,71
10222,B10222,6.0,492,187
10223,B10223,6.0,270,60
10224,B10224,6.0,1454,761
10225,B10225,6.0,492,187
10226,B10226,6.0,270,60
10227,B10227,6.0,381,103
10228,B10228,6.0,196,36
10229,B10229,6.0,529,216
10230,B10230,6.0,233,48
10231,B10231,6.0,1454,761
10232,B10232,6.0,196,36
10233,B10233,6.0,936,520
10234,B10234,6.0,344,83
10235,B10235,6.0,1417,748
10236,B10236,6.0,1417,748
10237,B10237,6.0,196,36
10238,B10238,6.0,196,36
10239,B10239,6.0,270,60
10240,B10240,6.0,344,83
10241,B10241,6.0,862,467
10242,B10242,6.0,492,187
10243,B10243,6.0,270,60
10244,B10244,6.0,418,130
10245,B10245,6.0,270,60
10246,B10246,6.0,529,216
10247,B10247,6.0,640,301
10248,B10248,6.0,1417,748
10249,B10249,6.0,492,187
10250,B10250,6.0,270,60
10251,B10251,6.0,196,36
10252,B10252,6.0,233,48
10253,B10253,6.0,270,60
10254,B10254,6.0,529,216
10255,B10255,6.0,492,187
10256,B10256,6.0,1417,748
10257,B10257,6.0,418,130
10258,B10258,6.0,270,60
10259,B10259,6.0,1417,748
10260,B10260,6.0,307,71
10261,B10261,6.0,492,187
10262,B10262,6.0,1417,748
10263,B10263,6.0,307,71
10264,B10264,6.0,529,216
10265,B10265,6.0,492,187
10266,B10266,6.0,307,71
10267,B10267,6.0,936,520
10268,B10268,6.0,196,36
10269,B10269,6.0,899,496
10270,B10270,6.0,270,60
10271,B10271,6.0,529,216
10272,B10272,6.0,344,83
10273,B10273,6.0,1454,761
10274,B10274,6.0,492,187
10275,B10275,6.0,196,36
10276,B10276,6.0,640,301
10277,B10277,6.0,270,60
10278,B10278,6.0,492,187
10279,B10279,6.0,270,60
10280,B10280,6.0,529,216
10281,B10281,6.0,973,543
10282,B10282,6.0,455,160
10283,B10283,6.0,270,60
10284,B10284,6.0,196,36
10285,B10285,6.0,233,48
10286,B10286,6.0,492,187
10287,B10287,6.0,344,83
10288,B10288,6.0,1121,631
10289,B10289,6.0,936,520
10290,B10290,6.0,492,187
10291,B10291,6.0,307,71
10292,B10292,6.0,973,543
10293,B10293,6.0,492,187
10294,B10294,6.0,1454,761
10295,B10295,6.0,270,60
10296,B10296,6.0,270,60
10297,B10297,6.0,566,246
10298,B10298,6.0,418,130
10299,B10299,6.0,492,187
10300,B10300,6.0,196,36
10301,B10301,6.0,270,60
10302,B10302,6.0,270,60
10303,B10303,6.0,307,71
10304,B10304,6.0,307,71
10305,B10305,6.0,270,60
10306,B10306,6.0,196,36
10307,B10307,6.0,1047,586
10308,B10308,6.0,233,48
10309,B10309,6.0,529,216
10310,B10310,6.0,196,36
10311,B10311,6.0,973,543
10312,B10312,6.0,1454,761
10313,B10313,6.0,492,187
10314,B10314,6.0,270,60
10315,B10315,6.0,233,48
10316,B10316,6.0,492,187
10317,B10317,6.0,492,187
10318,B10318,6.0,196,36
10319,B10319,6.0,344,83
10320,B10320,6.0,196,36
10321,B10321,6.0,270,60
10322,B10322,6.0,566,246
10323,B10323,6.0,1417,748
10324,B10324,6.0,307,71
10325,B10325,6.0,603,274
10326,B10326,6.0,196,36
10327,B10327,6.0,936,520
10328,B10328,6.0,492,187
10329,B10329,6.0,270,60
10330,B10330,6.0,418,130
10331,B10331,6.0,1417,748
10332,B10332,6.0,270,60
10333,B10333,6.0,973,543
10334,B10334,6.0,529,216
10335,B10335,6.0,825,441
10336,B10336,6.0,307,71
