id,name,x,y
1338,B01338,120.44618877393962,31.55610633703535
1339,B01339,120.45117945182064,31.556481531162625
1340,B01340,120.41168471860722,31.55644947145818
1341,B01341,120.41210827738448,31.556657219960552
1342,B01342,120.38017973695024,31.556576667716374
1343,B01343,120.44745863666728,31.556706333277866
1344,B01344,120.44618757857276,31.556723910755856
1345,B01345,120.41659222821364,31.55676301327333
1346,B01346,120.44995197174993,31.556603878273084
1347,B01347,120.4178584136003,31.55683608760337
1348,B01348,120.41480290249869,31.55679813653543
1349,B01349,120.4139543977253,31.55686422431209
1350,B01350,120.3468083393404,31.556921557825817
1351,B01351,120.44274760044337,31.556974246334484
1352,B01352,120.4166941240474,31.55707256386391
1353,B01353,120.44428837724158,31.557338036749577
1354,B01354,120.41580628695122,31.557284025604275
1355,B01355,120.41779009851724,31.55754490715891
1356,B01356,120.44523931814766,31.557473733249335
1357,B01357,120.44654218286192,31.557259975492766
1358,B01358,120.356409020474,31.557654208862797
1359,B01359,120.40938422209936,31.556724997628233
1360,B01360,120.3801982786146,31.55739905864685
1361,B01361,120.43673675671637,31.557770606097403
1362,B01362,120.414911254024,31.55759386486768
1363,B01363,120.437285744831,31.557744151615896
1364,B01364,120.41785625166132,31.557818385892038
1365,B01365,120.41138797797144,31.557610242692792
1366,B01366,120.33518147883201,31.557777736424516
1367,B01367,120.4143267532527,31.557849182264757
1368,B01368,120.43619477763659,31.55794468811034
1369,B01369,120.41386832594418,31.55808056228719
1370,B01370,120.41361585590059,31.55810810969606
1371,B01371,120.41314292538046,31.5581431884268
1372,B01372,120.4124287204357,31.55785255959965
1373,B01373,120.41617849106737,31.558188774788665
1374,B01374,120.41806224684304,31.558368516619897
1375,B01375,120.44828577970952,31.558388013215477
1376,B01376,120.44554420334123,31.558240859345993
1377,B01377,120.43530423541239,31.55829669584437
1378,B01378,120.41497601376636,31.558521508722524
1379,B01379,120.41812702977492,31.558709039694147
1380,B01380,120.41050255751124,31.5587396263107
1381,B01381,120.44595779855545,31.55865159464926
1382,B01382,120.44844023012412,31.558730820535967
1383,B01383,120.44549404813796,31.558789946901335
1384,B01384,120.41823210820802,31.55899438268013
1385,B01385,120.33975308294428,31.55891779995792
1386,B01386,120.4161606154206,31.55896145106218
1387,B01387,120.43325867608449,31.558886711514837
1388,B01388,120.34098989402712,31.558500948521502
1389,B01389,120.40962251026947,31.558927362032566
1390,B01390,120.43729661016474,31.558909593635597
1391,B01391,120.41866886952698,31.559096456212465
1392,B01392,120.41197434997508,31.559131182270804
1393,B01393,120.43237118156893,31.559028672162782
1394,B01394,120.41161943579534,31.559213382299877
1395,B01395,120.45280439018367,31.5589337475925
1396,B01396,120.32425924052792,31.559230923165384
1397,B01397,120.45316231465979,31.55919860079093
1398,B01398,120.45488705574438,31.559085664905837
1399,B01399,120.41760758054585,31.559333694457838
1400,B01400,120.4139409431696,31.559021009167097
1401,B01401,120.41609655163363,31.559353544241254
1402,B01402,120.45099960456477,31.559171213414924
1403,B01403,120.40679046507064,31.559372452084393
1404,B01404,120.41088441140799,31.55942153658348
1405,B01405,120.40799507667423,31.559425290222304
1406,B01406,120.37032667889073,31.559581702084984
1407,B01407,120.34640446672412,31.55962595219601
1408,B01408,120.40993297988138,31.55969547744646
1409,B01409,120.41551082068653,31.559494199572658
1410,B01410,120.45586634062246,31.559626502821235
1411,B01411,120.43838185292326,31.559728831861687
1412,B01412,120.37075953185033,31.559794506957914
1413,B01413,120.41306929325985,31.55984525478713
1414,B01414,120.45118101427364,31.559639214519343
1415,B01415,120.4566495777934,31.559542047910156
1416,B01416,120.40694436467639,31.559721380423525
1417,B01417,120.41584764977928,31.559895558961923
1418,B01418,120.45589698123013,31.55987599954098
1419,B01419,120.42040717344632,31.56001151791604
1420,B01420,120.40091046155823,31.5597560376835
1421,B01421,120.3232901236124,31.55998314751668
1422,B01422,120.4139348969884,31.559774366457344
1423,B01423,120.43195129492572,31.560067396074633
1424,B01424,120.45574748782701,31.55989823964434
1425,B01425,120.3712268499034,31.5600308036864
1426,B01426,120.41878540830332,31.559819039659274
1427,B01427,120.4530365311597,31.559659769795132
1428,B01428,120.34289113438506,31.55970518277763
1429,B01429,120.40030518401943,31.560032284337627
1430,B01430,120.32626799944843,31.560143948822482
1431,B01431,120.41599349070427,31.56021104727481
1432,B01432,120.41877599046947,31.560307216910918
1433,B01433,120.45454734575476,31.56026120073851
1434,B01434,120.4190204377336,31.560342123451644
1435,B01435,120.41779745409849,31.56005477563469
1436,B01436,120.433065026131,31.56031086891441
1437,B01437,120.4225323982102,31.560217223827696
1438,B01438,120.41245777944025,31.560365354221084
1439,B01439,120.45292548610088,31.560320205101714
1440,B01440,120.43207837586307,31.560345124900806
1441,B01441,120.40826672320448,31.560359179816647
1442,B01442,120.41205269929745,31.560472541835278
1443,B01443,120.3229790459546,31.560567543342092
1444,B01444,120.41407337642124,31.560331320814647
1445,B01445,120.45567091406976,31.56061111787231
1446,B01446,120.45154789377152,31.560561340585554
1447,B01447,120.4160288005387,31.560607856781523
1448,B01448,120.36897783527282,31.560762469711626
1449,B01449,120.41714332162712,31.56061758502279
1450,B01450,120.32659287587978,31.560804450882234
1451,B01451,120.40840093494394,31.560818761861967
1452,B01452,120.34874667293944,31.560698973029876
1453,B01453,120.40329779260233,31.560556902138806
1454,B01454,120.44095248495876,31.560842710599697
1455,B01455,120.41353707248557,31.561018741787535
1456,B01456,120.42456078081204,31.56099524209268
1457,B01457,120.41793174032779,31.56088853807108
1458,B01458,120.41911278975972,31.560869803710144
1459,B01459,120.4126556385919,31.560940563366596
1460,B01460,120.41864076108814,31.5611333037856
1461,B01461,120.4122712273164,31.56105857118757
1462,B01462,120.42405947899093,31.56121891597242
1463,B01463,120.42598318805992,31.560960862510882
1464,B01464,120.37520252569094,31.560898921190137
1465,B01465,120.40180312036543,31.561197890359146
1466,B01466,120.4061453659062,31.56104336953097
1467,B01467,120.41783342152819,31.561285350000894
1468,B01468,120.42704444033346,31.561314837666714
1469,B01469,120.41859777211913,31.561472973129554
1470,B01470,120.42753341806488,31.5615046974535
1471,B01471,120.44055612608739,31.56117157911651
1472,B01472,120.36843896548332,31.56164738457445
1473,B01473,120.41375365222638,31.561436509688548
1474,B01474,120.40036594597882,31.561647522817147
1475,B01475,120.40503405644084,31.561358856384818
1476,B01476,120.41797726169884,31.561592088807018
1477,B01477,120.41687052716016,31.561533591818186
1478,B01478,120.4086313910396,31.561630538542033
1479,B01479,120.41028032967327,31.561266191467606
1480,B01480,120.35382631957607,31.561657645826948
1481,B01481,120.40201605879307,31.561859037907215
1482,B01482,120.40451224482835,31.5614761747845
1483,B01483,120.40356274055746,31.561625095035893
1484,B01484,120.42753525859787,31.56175331921419
1485,B01485,120.43510589250101,31.56206040323639
1486,B01486,120.4234235739478,31.561977981669894
1487,B01487,120.42641778831535,31.561932140997428
1488,B01488,120.4347213309615,31.562136781265416
1489,B01489,120.42427054142425,31.562088228128175
1490,B01490,120.33454775878104,31.56218874912228
1491,B01491,120.40884934434462,31.562177121111052
1492,B01492,120.41389069673235,31.562205867336075
1493,B01493,120.40199596455557,31.562106322784274
1494,B01494,120.40375379866957,31.562104697401896
1495,B01495,120.42916733675511,31.562178292106793
1496,B01496,120.42346097686985,31.562305270086533
1497,B01497,120.42526067013569,31.562323034095325
1498,B01498,120.43485995576086,31.56250191074773
1499,B01499,120.35811656563841,31.56249515768144
1500,B01500,120.42460247800726,31.562564745305924
1501,B01501,120.44608912773329,31.562635633265828
1502,B01502,120.41437947746375,31.562576970690404
1503,B01503,120.42688939643264,31.562639621641704
1504,B01504,120.4036678885625,31.562738733759957
1505,B01505,120.40902140897416,31.562711534811623
1506,B01506,120.39977791828733,31.562934419795653
1507,B01507,120.40807989031676,31.56243001326534
1508,B01508,120.43103480701986,31.562944466121618
1509,B01509,120.4247235138726,31.56323957551023
1510,B01510,120.42717115542098,31.563011343974065
1511,B01511,120.40251485706503,31.563030235740577
1512,B01512,120.40420031985695,31.56305088598763
1513,B01513,120.4462741753838,31.56317902396063
1514,B01514,120.42621816480506,31.563160399118935
1515,B01515,120.42945067066043,31.56343615393112
1516,B01516,120.39997970013422,31.56349231980754
1517,B01517,120.42734305215387,31.563471279111806
1518,B01518,120.34746307585897,31.563540081108243
1519,B01519,120.42024919630919,31.563403602401387
1520,B01520,120.42324286980427,31.56361915261299
1521,B01521,120.32715431356193,31.563700433337225
1522,B01522,120.40275585283489,31.56354130571027
1523,B01523,120.42387644186475,31.56359484332893
1524,B01524,120.34185835529631,31.56380273010009
1525,B01525,120.40932515702114,31.563562786131385
1526,B01526,120.4044061430143,31.563728180305105
1527,B01527,120.41740599533505,31.563855810736943
1528,B01528,120.4204382116847,31.563821798356305
1529,B01529,120.4240828365779,31.563992764261606
1530,B01530,120.40858681304664,31.56373206962764
1531,B01531,120.42740392026025,31.563888466912363
1532,B01532,120.34322627792365,31.563947434436592
1533,B01533,120.40019445877519,31.564055271590117
1534,B01534,120.41857150661241,31.564017694052794
1535,B01535,120.4253042309772,31.564050937188142
1536,B01536,120.40294098149307,31.564053465105577
1537,B01537,120.41873024088004,31.564328616075873
1538,B01538,120.34622013339384,31.564242209064318
1539,B01539,120.42672307989108,31.563964283657448
1540,B01540,120.40730158605415,31.564027930184277
1541,B01541,120.42621309089904,31.564447441925783
1542,B01542,120.40669027808973,31.564173777274814
1543,B01543,120.41835155174721,31.564558226190886
1544,B01544,120.41795584316388,31.56431753852082
1545,B01545,120.42491559547814,31.564520880113243
1546,B01546,120.42586454756807,31.564380923947233
1547,B01547,120.41947647697903,31.564530780523363
1548,B01548,120.42371745771248,31.564391843714343
1549,B01549,120.41744818041127,31.56425498219805
1550,B01550,120.32296705323343,31.564485348603647
1551,B01551,120.42535217807834,31.56454295813717
1552,B01552,120.41748423831734,31.564713016674705
1553,B01553,120.400405705032,31.564605417288952
1554,B01554,120.43893584959149,31.564364666404934
1555,B01555,120.41825398094569,31.564837495584626
1556,B01556,120.40452195584199,31.564605764215326
1557,B01557,120.34547025952419,31.564674136125447
1558,B01558,120.42122127885152,31.56450405522219
1559,B01559,120.40503137743163,31.564597395576534
1560,B01560,120.40369495108268,31.564829710323
1561,B01561,120.42063767885267,31.564712621630488
1562,B01562,120.43881171642751,31.565158156428865
1563,B01563,120.40997744485222,31.565229190673655
1564,B01564,120.425949584342,31.56517729183817
1565,B01565,120.40260066309655,31.565417675830513
1566,B01566,120.40331331226308,31.56508817417751
1567,B01567,120.43956571073224,31.56526692517699
1568,B01568,120.4027829923933,31.565239134493012
1569,B01569,120.43531923354682,31.56504874310765
1570,B01570,120.40221449469755,31.565384229838962
1571,B01571,120.40130298050003,31.565648830611096
1572,B01572,120.42225841909035,31.56623092202259
1573,B01573,120.41931219025882,31.566268407649684
1574,B01574,120.40616194887379,31.56629618864849
1575,B01575,120.41871057605789,31.566269207794093
1576,B01576,120.42120187049892,31.56637618096521
1577,B01577,120.40750440477032,31.566097058987097
1578,B01578,120.40572547248345,31.566433249328497
1579,B01579,120.4051610021989,31.566611044092195
1580,B01580,120.39938000700417,31.566425553429774
1581,B01581,120.36235713511522,31.566727267650176
1582,B01582,120.40656183229588,31.566790973483563
1583,B01583,120.4188537066499,31.566979941018136
1584,B01584,120.36357060157265,31.56695121738158
1585,B01585,120.4058291503443,31.5668845545373
1586,B01586,120.40532497266624,31.567022442507323
1587,B01587,120.40668742109203,31.567058453789773
1588,B01588,120.40825673066526,31.56708634173578
1589,B01589,120.41641408899743,31.567158334617236
1590,B01590,120.41889915137553,31.56723338661381
1591,B01591,120.41587980742898,31.567294377081375
1592,B01592,120.40597693121782,31.56725962129914
1593,B01593,120.40750397562046,31.567296866349718
1594,B01594,120.40830489129573,31.567314642388666
1595,B01595,120.41809203973365,31.567391204637232
1596,B01596,120.40464830630889,31.567386550289456
1597,B01597,120.417688646536,31.56749866018316
1598,B01598,120.40683941085888,31.567476717256298
1599,B01599,120.40601224186423,31.567485196185384
1600,B01600,120.40762493820465,31.56749473210369
1601,B01601,120.40832548807141,31.56755097536247
1602,B01602,120.36385143639077,31.56735938166699
1603,B01603,120.40395552734827,31.567578154082735
1604,B01604,120.40773794775019,31.567691120436116
1605,B01605,120.41705163601665,31.567721570533248
1606,B01606,120.40287270281772,31.567415931101042
1607,B01607,120.40171286280041,31.567699272632442
1608,B01608,120.4025410355784,31.567500385544026
1609,B01609,120.36490115630735,31.56747039769423
1610,B01610,120.4048173027149,31.567822371880094
1611,B01611,120.40696953471388,31.567921430518837
1612,B01612,120.32364522779656,31.56793311918912
1613,B01613,120.36438897239623,31.5679917848893
1614,B01614,120.40488631612138,31.568025530885134
1615,B01615,120.40335919294007,31.56801577966737
1616,B01616,120.4063570434959,31.568092954165355
1617,B01617,120.4078960458421,31.568192682125645
1618,B01618,120.40490748163401,31.568255179282097
1619,B01619,120.37042389205882,31.56832557586732
1620,B01620,120.40647068054116,31.568371456029773
1621,B01621,120.4022199865091,31.568308131627617
1622,B01622,120.3642511733142,31.568131362484475
1623,B01623,120.40426671617242,31.568422278561822
1624,B01624,120.41716353787514,31.56819426043361
1625,B01625,120.40496366910938,31.568478108904024
1626,B01626,120.41612821730892,31.568569291274766
1627,B01627,120.40278540286396,31.568591148193295
1628,B01628,120.40801597580558,31.56864294264961
1629,B01629,120.40881938944639,31.568662729960646
1630,B01630,120.40506973819267,31.56875204145356
1631,B01631,120.4020783189878,31.56868338221944
1632,B01632,120.40655776920279,31.5688110926185
1633,B01633,120.40735178851736,31.568823720969245
1634,B01634,120.40814387944663,31.568857317099226
1635,B01635,120.40521754570099,31.568944407561986
1636,B01636,120.40224700394401,31.568976533647252
1637,B01637,120.40294297261546,31.56900878958848
1638,B01638,120.40667156135893,31.56901396204993
1639,B01639,120.40742877654051,31.569037418931956
1640,B01640,120.4166020583206,31.56890653683553
1641,B01641,120.421865244613,31.56908916713871
1642,B01642,120.38417145798458,31.569014990126192
1643,B01643,120.40402705672605,31.56887924194569
1644,B01644,120.40402319800648,31.568880628232307
1645,B01645,120.40452336040454,31.569133211041724
1646,B01646,120.40240902640238,31.569171172609057
1647,B01647,120.40676301930424,31.56923669830838
1648,B01648,120.4219107117999,31.569353235293967
1649,B01649,120.33952733871311,31.569307246593837
1650,B01650,120.40454033972338,31.56937104485488
1651,B01651,120.40250785332867,31.569445264164777
1652,B01652,120.42299422621561,31.569559501141974
1653,B01653,120.40387481849243,31.569545510894567
1654,B01654,120.40468989993481,31.569557572391844
1655,B01655,120.40544029918996,31.569357685173802
1656,B01656,120.42263735164353,31.56967337735079
1657,B01657,120.40403415074302,31.56973669274856
1658,B01658,120.42213213599031,31.569799581717742
1659,B01659,120.40477861234724,31.569772587077964
1660,B01660,120.40901720328992,31.569738353933467
1661,B01661,120.41684621682099,31.569612776592766
1662,B01662,120.40324263545337,31.56995183244095
1663,B01663,120.4159242540807,31.56976545202769
1664,B01664,120.40404377786246,31.569986240277274
1665,B01665,120.4273160836679,31.569760774270417
1666,B01666,120.3721376999594,31.570009799250997
1667,B01667,120.40257431359404,31.570017542429145
1668,B01668,120.40337941843367,31.570154459555702
1669,B01669,120.40742169572773,31.570179887085942
1670,B01670,120.4026929959955,31.57032535939064
1671,B01671,120.41691861425112,31.570438491975263
1672,B01672,120.40910689119372,31.570264150363627
1673,B01673,120.40415742428294,31.57019130736368
1674,B01674,120.40891835934548,31.570303863194212
1675,B01675,120.40576438200334,31.570634664564746
1676,B01676,120.4259694318178,31.57043902428528
1677,B01677,120.41835922752797,31.57095451061367
1678,B01678,120.4043153503956,31.571034389895242
1679,B01679,120.40603979006086,31.5709798220261
1680,B01680,120.40772043957351,31.570837338547282
1681,B01681,120.40753588139403,31.570871665965115
1682,B01682,120.40403920845246,31.57139317904377
1683,B01683,120.328553907103,31.571279246741398
1684,B01684,120.40385404564728,31.5714365121459
1685,B01685,120.40958110034082,31.570744910502988
1686,B01686,120.40939977324683,31.57080603450241
1687,B01687,120.41771703379821,31.571526170105514
1688,B01688,120.41767515679315,31.571181531460013
1689,B01689,120.40577068689089,31.571590689348806
1690,B01690,120.41060752154777,31.572217513490312
1691,B01691,120.41035360850873,31.571700568803617
1692,B01692,120.410044868675,31.571158974551818
1693,B01693,120.40984090620243,31.571115981754946
1694,B01694,120.40987601357689,31.572304093316166
1695,B01695,120.40400681915969,31.572196638084474
1696,B01696,120.40968662155409,31.572334899224153
1697,B01697,120.37675756079551,31.572342479041975
1698,B01698,120.40938279236892,31.571755971879902
1699,B01699,120.40919430186685,31.571787911016305
1700,B01700,120.4037683959307,31.571955239192317
1701,B01701,120.40890672520894,31.57129860017497
1702,B01702,120.40867462603974,31.571321508713822
1703,B01703,120.40001701898213,31.572470606968306
1704,B01704,120.40080798344265,31.572346322974745
1705,B01705,120.4109359172917,31.572651613568503
1706,B01706,120.40822549685238,31.571464502428075
1707,B01707,120.37739946953627,31.5725394319736
1708,B01708,120.40023632984747,31.572703163674326
1709,B01709,120.40802812524443,31.571472302242107
1710,B01710,120.40798802687279,31.572281511085013
1711,B01711,120.4078016296794,31.572307490843805
1712,B01712,120.40747745063076,31.571584000429848
1713,B01713,120.40728889758408,31.57160969102973
1714,B01714,120.40311426856279,31.571739962140445
1715,B01715,120.40024419118751,31.572835105208522
1716,B01716,120.40709343215391,31.57177249333351
1717,B01717,120.40195622999833,31.572826599322656
1718,B01718,120.40658193354882,31.571775164745514
1719,B01719,120.40639290899651,31.5718215601677
1720,B01720,120.40628300765678,31.572258775498454
1721,B01721,120.40875724220714,31.57295978031312
1722,B01722,120.40601937928828,31.571892191024332
1723,B01723,120.40792645185,31.572906736710813
1724,B01724,120.4060023474456,31.572819665713432
1725,B01725,120.40564579042339,31.57195157731029
1726,B01726,120.40542788905654,31.571997985234937
1727,B01727,120.40496284143092,31.57217443703515
1728,B01728,120.40476531516757,31.57215329598922
1729,B01729,120.4010557540329,31.573117275891793
1730,B01730,120.40199932455208,31.57313751632758
1731,B01731,120.4045819136318,31.572193438383017
1732,B01732,120.40439365934984,31.57222028704094
1733,B01733,120.40427302083238,31.572570383464434
1734,B01734,120.40417648717388,31.573087794049886
1735,B01735,120.40398842843605,31.57311411370259
1736,B01736,120.40365621198619,31.572382813865133
1737,B01737,120.40327815876176,31.572505916304184
1738,B01738,120.40347109663263,31.572426534281377
1739,B01739,120.40104755165387,31.573427537801493
1740,B01740,120.40448598618092,31.573392679260003
1741,B01741,120.31650757529374,31.573304900676366
1742,B01742,120.32121691727936,31.57349981165916
1743,B01743,120.4109508958026,31.573251653747068
1744,B01744,120.40103087295363,31.57374666383087
1745,B01745,120.41751699655616,31.573839378934377
1746,B01746,120.40974046960916,31.573439135428394
1747,B01747,120.40000214043113,31.574046778388563
1748,B01748,120.40102520666485,31.574067740159247
1749,B01749,120.40207286176361,31.574091035911717
1750,B01750,120.40808620577862,31.573596025304862
1751,B01751,120.41710543246484,31.574006354202158
1752,B01752,120.3165900166734,31.574212438849695
1753,B01753,120.39998348501803,31.574495892203263
1754,B01754,120.40101831006224,31.574525484589984
1755,B01755,120.40205886178222,31.5745451810756
1756,B01756,120.40785022952568,31.574551553109607
1757,B01757,120.40695242033968,31.574687438333772
1758,B01758,120.39997382101275,31.574822342819264
1759,B01759,120.4046450004081,31.574140455722656
1760,B01760,120.40195943660954,31.574880189029685
1761,B01761,120.41732750109757,31.57474071085491
1762,B01762,120.42759866049786,31.57471521489895
1763,B01763,120.41687590105897,31.574879063021502
1764,B01764,120.41551391471442,31.575227517422707
1765,B01765,120.41659176433454,31.575460458383393
1766,B01766,120.39807755583138,31.575746667738652
1767,B01767,120.3990089007882,31.57577321066478
1768,B01768,120.39997526949072,31.57578802428218
1769,B01769,120.4315851173328,31.575664592752688
1770,B01770,120.40100961145944,31.57580948015031
1771,B01771,120.40220056029202,31.575474996269875
1772,B01772,120.416688420679,31.575713781713475
1773,B01773,120.41622179503081,31.5757818717942
1774,B01774,120.41577271481687,31.575909111437188
1775,B01775,120.31814933124403,31.576058006449344
1776,B01776,120.31777698276125,31.576309994632425
1777,B01777,120.42554025023419,31.57734678656651
1778,B01778,120.42544270823673,31.577567940233013
1779,B01779,120.41991881825537,31.578712197706896
1780,B01780,120.41886145913946,31.578804906909788
1781,B01781,120.41770976669767,31.578949984149073
1782,B01782,120.4194190024767,31.579126445134133
1783,B01783,120.41887980028183,31.58009223664839
1784,B01784,120.41897963276668,31.580360009805815
1785,B01785,120.41817842849979,31.580287398905266
1786,B01786,120.4183958987196,31.580657008086163
1787,B01787,120.41615580505331,31.58214136009085
1788,B01788,120.40540712454842,31.444717078595104
1789,B01789,120.40517506725057,31.445018398199885
1790,B01790,120.40664066758447,31.445343842708066
1791,B01791,120.40604722257702,31.4455922172647
1792,B01792,120.40569693181571,31.446021580152404
1793,B01793,120.40747537338326,31.446214562197145
1794,B01794,120.40573041471353,31.446262122570847
1795,B01795,120.40628631476001,31.44686895065325
1796,B01796,120.40675340027893,31.44704669336836
1797,B01797,120.40701183267781,31.44715718639839
1798,B01798,120.40454237958853,31.448409771191535
1799,B01799,120.40541157628068,31.45106953718899
1800,B01800,120.4048313669201,31.451394092016823
1801,B01801,120.40367788842048,31.452070938768806
1802,B01802,120.40352251157694,31.45222757692518
1803,B01803,120.4038714992535,31.452313687246196
1804,B01804,120.4036733858408,31.452437360162616
1805,B01805,120.40248192828744,31.453017620420557
1806,B01806,120.44310367113519,31.458195041970683
1807,B01807,120.44254860226305,31.458974508702788
1808,B01808,120.44276799891009,31.4592692188258
1809,B01809,120.44250685673812,31.459313787872972
1810,B01810,120.44275752331934,31.459378617485548
1811,B01811,120.44258597423782,31.45940604749615
1812,B01812,120.4404512203874,31.462025923796478
1813,B01813,120.36608808005947,31.46371809325385
1814,B01814,120.43828259273681,31.46389895015538
1815,B01815,120.43765713244737,31.46377112113999
1816,B01816,120.36920497253608,31.464077744197315
1817,B01817,120.36837913254894,31.464148227436517
1818,B01818,120.3698809504005,31.464187923308224
1819,B01819,120.43987043991137,31.46420502870884
1820,B01820,120.36893010135927,31.46415804059056
1821,B01821,120.3661214531293,31.46419840528474
1822,B01822,120.36724664745566,31.464266104340716
1823,B01823,120.44146953445127,31.46441594025048
1824,B01824,120.37704408112226,31.46447726599597
1825,B01825,120.36586815896261,31.464499228283234
1826,B01826,120.36628137205726,31.464503448949156
1827,B01827,120.36740273994869,31.46479219558667
1828,B01828,120.38082100858782,31.464804850512223
1829,B01829,120.43650136344324,31.46508737326265
1830,B01830,120.4403319475542,31.465152895249126
1831,B01831,120.37721485668898,31.465266470808363
1832,B01832,120.37908331411305,31.465298065031988
1833,B01833,120.37702660881756,31.46534236628289
1834,B01834,120.45022042733595,31.466011051004457
1835,B01835,120.44959260233324,31.46650507814508
1836,B01836,120.4397687225678,31.466731156562652
1837,B01837,120.44197394763272,31.46704256146081
1838,B01838,120.38070861085052,31.46736618660171
1839,B01839,120.38056886478246,31.46738397523279
1840,B01840,120.38042936553212,31.46741120218916
1841,B01841,120.37905571728605,31.467676196628833
1842,B01842,120.36275667328073,31.467675011147417
1843,B01843,120.37869721209826,31.4676899559105
1844,B01844,120.3647524059173,31.467687750620506
1845,B01845,120.36336781885213,31.467697434579012
1846,B01846,120.36393644276777,31.467706726981422
1847,B01847,120.36554148235712,31.467738748969435
1848,B01848,120.36632491798316,31.46774534486128
1849,B01849,120.37994707255365,31.467804568012653
1850,B01850,120.44973641920828,31.467805968846815
1851,B01851,120.36273516065219,31.46795345086768
1852,B01852,120.3788039015679,31.46793670424324
1853,B01853,120.36335663195877,31.467954098524025
1854,B01854,120.36476250957347,31.46795404443279
1855,B01855,120.36395361121362,31.46796723715157
1856,B01856,120.36631936296152,31.468016083925843
1857,B01857,120.36554106849938,31.467999058440384
1858,B01858,120.37470498310961,31.468027413705826
1859,B01859,120.37439326463148,31.46804534096536
1860,B01860,120.3740823852665,31.468063120705107
1861,B01861,120.37376624066779,31.46807777706039
1862,B01862,120.380167417492,31.468170484765302
1863,B01863,120.37879889592548,31.468216117812055
1864,B01864,120.43323837832327,31.468211960534965
1865,B01865,120.36474686205096,31.46824222303184
1866,B01866,120.36398354442436,31.468246609524297
1867,B01867,120.36331988288241,31.468260448902477
1868,B01868,120.3663731703368,31.468282837558757
1869,B01869,120.36560525463429,31.468273862262652
1870,B01870,120.37467759209419,31.46831586938934
1871,B01871,120.37411490304017,31.468352251508854
1872,B01872,120.36269752280126,31.468320078329945
1873,B01873,120.37370137227504,31.46836139916509
1874,B01874,120.45097639318826,31.4684410309108
1875,B01875,120.37882999533115,31.468480381745138
1876,B01876,120.36331841226131,31.468520232636433
1877,B01877,120.36475192885389,31.468502509073875
1878,B01878,120.36400107459612,31.468534450982446
1879,B01879,120.36637278181011,31.46855258924585
1880,B01880,120.36560034043686,31.46855308616628
1881,B01881,120.37469377504974,31.468618037891897
1882,B01882,120.36264427263635,31.468571570467454
1883,B01883,120.37428702125877,31.468635926310316
1884,B01884,120.37388406785972,31.468654226806155
1885,B01885,120.37346594494988,31.468677178031307
1886,B01886,120.37921130465,31.46870619279815
1887,B01887,120.36473152924005,31.468759107287923
1888,B01888,120.36332019320886,31.468759188133486
1889,B01889,120.36399542403626,31.46875896714018
1890,B01890,120.36637319593143,31.468772339947936
1891,B01891,120.36560582232923,31.468786611572238
1892,B01892,120.36258455036281,31.468800289637635
1893,B01893,120.44093302437278,31.46889981146423
1894,B01894,120.37389002094375,31.46892456072796
1895,B01895,120.37349230717787,31.468956095443346
1896,B01896,120.37923820560412,31.468966629266276
1897,B01897,120.37883602233306,31.468989454659926
1898,B01898,120.36474682251202,31.46902920608497
1899,B01899,120.36331473547021,31.469036664540347
1900,B01900,120.36399006567632,31.469033395787744
1901,B01901,120.3656053164335,31.469042594728588
1902,B01902,120.36622798166681,31.469060689277256
1903,B01903,120.36257553631651,31.469074954770853
1904,B01904,120.37934120835295,31.46919108021736
1905,B01905,120.43353393666166,31.469232767773548
1906,B01906,120.37885787351188,31.46923657263882
1907,B01907,120.3640010492762,31.469262439341826
1908,B01908,120.36332047137516,31.469266929732065
1909,B01909,120.36475736194033,31.469280509451536
1910,B01910,120.37392767316105,31.4693178097328
1911,B01911,120.36551414879935,31.469303869624905
1912,B01912,120.43683250948979,31.469193036655923
1913,B01913,120.37350846742692,31.469327531017516
1914,B01914,120.36253133035343,31.469312498546657
1915,B01915,120.45133356108924,31.469438515937266
1916,B01916,120.37943724142255,31.469460816228604
1917,B01917,120.37895399402572,31.469483349052133
1918,B01918,120.38078902532213,31.46951234364904
1919,B01919,120.36400617930876,31.469541210727012
1920,B01920,120.36332508501017,31.46953546946954
1921,B01921,120.36460775491159,31.46955505805851
1922,B01922,120.36648091781943,31.469487982174428
1923,B01923,120.3624725057009,31.469582334897776
1924,B01924,120.37945830720678,31.4696936878411
1925,B01925,120.37898160877681,31.469730520594517
1926,B01926,120.36330942281631,31.469752126359072
1927,B01927,120.36512116459298,31.46980800598775
1928,B01928,120.36579195021386,31.46973792085426
1929,B01929,120.36237049593343,31.469847765161546
1930,B01930,120.37949052466558,31.469946184689324
1931,B01931,120.37900829019101,31.469995668974267
1932,B01932,120.43749287321589,31.469745851552887
1933,B01933,120.36300862585405,31.47001697316141
1934,B01934,120.43581998833601,31.47015117163961
1935,B01935,120.43820722113288,31.470189657743997
1936,B01936,120.43345546914577,31.470248682662923
1937,B01937,120.45597127325615,31.47025480525699
1938,B01938,120.45406577766335,31.470437571206997
1939,B01939,120.43693562855482,31.470582916513624
1940,B01940,120.37946995505553,31.470792455470583
1941,B01941,120.37902039698447,31.47084240402834
1942,B01942,120.37412836816951,31.470530674380527
1943,B01943,120.37375065449243,31.47068687186892
1944,B01944,120.43882621479835,31.470817463912148
1945,B01945,120.4378692304541,31.470731336529127
1946,B01946,120.3790462235374,31.47102527840444
