id,name,standard
20632,B20632,STANDARD1
20633,B20633,STANDARD1
20634,B20634,STANDARD1
20635,B20635,STANDARD2
20636,B20636,STANDARD2
20637,B20637,STANDARD1
20638,B20638,STANDARD2
20639,B20639,STANDARD1
20640,B20640,STANDARD1
20641,B20641,STANDARD1
20642,B20642,STANDARD1
20643,B20643,STANDARD1
20644,B20644,STANDARD2
20645,B20645,STANDARD1
20646,B20646,STANDARD2
20647,B20647,STANDARD2
20648,B20648,STANDARD1
20649,B20649,STANDARD2
20650,B20650,STANDARD1
20651,B20651,STANDARD1
20652,B20652,STANDARD1
20653,B20653,STANDARD2
20654,B20654,STANDARD1
20655,B20655,STANDARD1
20656,B20656,STANDARD2
20657,B20657,STANDARD2
20658,B20658,STANDARD2
20659,B20659,STANDARD1
20660,B20660,STANDARD2
20661,B20661,STANDARD2
20662,B20662,STANDARD2
20663,B20663,STANDARD4
20664,B20664,STANDARD2
20665,B20665,STANDARD1
20666,B20666,STANDARD2
20667,B20667,STANDARD2
20668,B20668,STANDARD1
20669,B20669,STANDARD2
20670,B20670,STANDARD2
20671,B20671,STANDARD1
20672,B20672,STANDARD2
20673,B20673,STANDARD2
20674,B20674,STANDARD2
20675,B20675,STANDARD2
20676,B20676,STANDARD2
20677,B20677,STANDARD1
20678,B20678,STANDARD2
20679,B20679,STANDARD2
20680,B20680,STANDARD2
20681,B20681,STANDARD1
20682,B20682,STANDARD2
20683,B20683,STANDARD1
20684,B20684,STANDARD2
20685,B20685,STANDARD2
20686,B20686,STANDARD2
20687,B20687,STANDARD1
20688,B20688,STANDARD1
20689,B20689,STANDARD2
20690,B20690,STANDARD1
20691,B20691,STANDARD2
20692,B20692,STANDARD2
20693,B20693,STANDARD4
20694,B20694,STANDARD4
20695,B20695,STANDARD2
20696,B20696,STANDARD2
20697,B20697,STANDARD1
20698,B20698,STANDARD2
20699,B20699,STANDARD2
20700,B20700,STANDARD2
20701,B20701,STANDARD1
20702,B20702,STANDARD1
20703,B20703,STANDARD1
20704,B20704,STANDARD2
20705,B20705,STANDARD2
20706,B20706,STANDARD1
20707,B20707,STANDARD1
20708,B20708,STANDARD3
20709,B20709,STANDARD2
20710,B20710,STANDARD1
20711,B20711,STANDARD2
20712,B20712,STANDARD1
20713,B20713,STANDARD2
20714,B20714,STANDARD2
20715,B20715,STANDARD1
20716,B20716,STANDARD2
20717,B20717,STANDARD1
20718,B20718,STANDARD1
20719,B20719,STANDARD1
20720,B20720,STANDARD1
20721,B20721,STANDARD2
20722,B20722,STANDARD1
20723,B20723,STANDARD2
20724,B20724,STANDARD1
20725,B20725,STANDARD1
20726,B20726,STANDARD2
20727,B20727,STANDARD1
20728,B20728,STANDARD2
20729,B20729,STANDARD1
20730,B20730,STANDARD1
20731,B20731,STANDARD2
20732,B20732,STANDARD1
20733,B20733,STANDARD2
20734,B20734,STANDARD1
20735,B20735,STANDARD1
20736,B20736,STANDARD1
20737,B20737,STANDARD2
20738,B20738,STANDARD2
20739,B20739,STANDARD1
20740,B20740,STANDARD1
20741,B20741,STANDARD2
20742,B20742,STANDARD1
20743,B20743,STANDARD1
20744,B20744,STANDARD1
20745,B20745,STANDARD2
20746,B20746,STANDARD1
20747,B20747,STANDARD2
20748,B20748,STANDARD1
20749,B20749,STANDARD1
20750,B20750,STANDARD2
20751,B20751,STANDARD2
20752,B20752,STANDARD1
20753,B20753,STANDARD4
20754,B20754,STANDARD2
20755,B20755,STANDARD1
20756,B20756,STANDARD1
20757,B20757,STANDARD1
20758,B20758,STANDARD1
20759,B20759,STANDARD1
20760,B20760,STANDARD1
20761,B20761,STANDARD2
20762,B20762,STANDARD2
20763,B20763,STANDARD1
20764,B20764,STANDARD1
20765,B20765,STANDARD1
20766,B20766,STANDARD1
20767,B20767,STANDARD1
20768,B20768,STANDARD1
20769,B20769,STANDARD1
20770,B20770,STANDARD1
20771,B20771,STANDARD1
20772,B20772,STANDARD1
20773,B20773,STANDARD1
20774,B20774,STANDARD2
20775,B20775,STANDARD1
20776,B20776,STANDARD1
20777,B20777,STANDARD1
20778,B20778,STANDARD1
20779,B20779,STANDARD1
20780,B20780,STANDARD1
20781,B20781,STANDARD1
20782,B20782,STANDARD1
20783,B20783,STANDARD2
20784,B20784,STANDARD2
20785,B20785,STANDARD1
20786,B20786,STANDARD1
20787,B20787,STANDARD2
20788,B20788,STANDARD1
20789,B20789,STANDARD2
20790,B20790,STANDARD1
20791,B20791,STANDARD1
20792,B20792,STANDARD2
20793,B20793,STANDARD1
20794,B20794,STANDARD2
20795,B20795,STANDARD1
20796,B20796,STANDARD2
20797,B20797,STANDARD2
20798,B20798,STANDARD2
20799,B20799,STANDARD2
20800,B20800,STANDARD2
20801,B20801,STANDARD2
20802,B20802,STANDARD2
20803,B20803,STANDARD2
20804,B20804,STANDARD1
20805,B20805,STANDARD1
20806,B20806,STANDARD2
20807,B20807,STANDARD2
20808,B20808,STANDARD2
20809,B20809,STANDARD2
20810,B20810,STANDARD1
20811,B20811,STANDARD1
20812,B20812,STANDARD1
20813,B20813,STANDARD2
20814,B20814,STANDARD2
20815,B20815,STANDARD2
20816,B20816,STANDARD2
20817,B20817,STANDARD2
20818,B20818,STANDARD2
20819,B20819,STANDARD2
20820,B20820,STANDARD1
20821,B20821,STANDARD1
20822,B20822,STANDARD3
20823,B20823,STANDARD2
20824,B20824,STANDARD2
20825,B20825,STANDARD2
20826,B20826,STANDARD1
20827,B20827,STANDARD1
20828,B20828,STANDARD2
20829,B20829,STANDARD1
20830,B20830,STANDARD1
20831,B20831,STANDARD1
20832,B20832,STANDARD2
20833,B20833,STANDARD1
20834,B20834,STANDARD2
20835,B20835,STANDARD2
20836,B20836,STANDARD2
20837,B20837,STANDARD1
20838,B20838,STANDARD2
20839,B20839,STANDARD1
20840,B20840,STANDARD5
20841,B20841,STANDARD2
20842,B20842,STANDARD5
20843,B20843,STANDARD1
20844,B20844,STANDARD2
20845,B20845,STANDARD2
20846,B20846,STANDARD2
20847,B20847,STANDARD3
20848,B20848,STANDARD3
20849,B20849,STANDARD1
20850,B20850,STANDARD1
20851,B20851,STANDARD1
20852,B20852,STANDARD1
20853,B20853,STANDARD1
20854,B20854,STANDARD1
20855,B20855,STANDARD1
20856,B20856,STANDARD1
20857,B20857,STANDARD1
20858,B20858,STANDARD1
20859,B20859,STANDARD1
20860,B20860,STANDARD1
20861,B20861,STANDARD1
20862,B20862,STANDARD1
20863,B20863,STANDARD1
20864,B20864,STANDARD1
20865,B20865,STANDARD1
20866,B20866,STANDARD1
20867,B20867,STANDARD1
20868,B20868,STANDARD1
20869,B20869,STANDARD1
20870,B20870,STANDARD1
20871,B20871,STANDARD1
20872,B20872,STANDARD2
20873,B20873,STANDARD1
20874,B20874,STANDARD1
20875,B20875,STANDARD1
20876,B20876,STANDARD1
20877,B20877,STANDARD1
20878,B20878,STANDARD1
20879,B20879,STANDARD1
20880,B20880,STANDARD1
20881,B20881,STANDARD1
20882,B20882,STANDARD1
20883,B20883,STANDARD1
20884,B20884,STANDARD2
20885,B20885,STANDARD2
20886,B20886,STANDARD2
20887,B20887,STANDARD2
20888,B20888,STANDARD2
20889,B20889,STANDARD1
20890,B20890,STANDARD2
20891,B20891,STANDARD1
20892,B20892,STANDARD1
20893,B20893,STANDARD1
20894,B20894,STANDARD1
20895,B20895,STANDARD1
20896,B20896,STANDARD1
20897,B20897,STANDARD1
20898,B20898,STANDARD1
20899,B20899,STANDARD1
20900,B20900,STANDARD1
20901,B20901,STANDARD1
20902,B20902,STANDARD1
20903,B20903,STANDARD1
20904,B20904,STANDARD1
20905,B20905,STANDARD1
20906,B20906,STANDARD2
20907,B20907,STANDARD1
20908,B20908,STANDARD1
20909,B20909,STANDARD1
20910,B20910,STANDARD1
20911,B20911,STANDARD1
20912,B20912,STANDARD2
20913,B20913,STANDARD1
20914,B20914,STANDARD2
20915,B20915,STANDARD2
20916,B20916,STANDARD1
20917,B20917,STANDARD1
20918,B20918,STANDARD1
20919,B20919,STANDARD2
20920,B20920,STANDARD2
20921,B20921,STANDARD1
20922,B20922,STANDARD2
20923,B20923,STANDARD2
20924,B20924,STANDARD1
20925,B20925,STANDARD1
20926,B20926,STANDARD2
20927,B20927,STANDARD2
20928,B20928,STANDARD2
20929,B20929,STANDARD3
20930,B20930,STANDARD2
20931,B20931,STANDARD2
20932,B20932,STANDARD4
20933,B20933,STANDARD1
20934,B20934,STANDARD2
20935,B20935,STANDARD2
20936,B20936,STANDARD2
20937,B20937,STANDARD2
20938,B20938,STANDARD2
20939,B20939,STANDARD2
20940,B20940,STANDARD2
20941,B20941,STANDARD1
20942,B20942,STANDARD1
20943,B20943,STANDARD1
20944,B20944,STANDARD1
20945,B20945,STANDARD1
20946,B20946,STANDARD1
20947,B20947,STANDARD2
20948,B20948,STANDARD2
20949,B20949,STANDARD2
20950,B20950,STANDARD2
20951,B20951,STANDARD3
20952,B20952,STANDARD2
20953,B20953,STANDARD2
20954,B20954,STANDARD2
20955,B20955,STANDARD2
20956,B20956,STANDARD4
20957,B20957,STANDARD3
20958,B20958,STANDARD3
20959,B20959,STANDARD3
20960,B20960,STANDARD3
20961,B20961,STANDARD3
20962,B20962,STANDARD3
20963,B20963,STANDARD3
20964,B20964,STANDARD3
20965,B20965,STANDARD3
20966,B20966,STANDARD3
20967,B20967,STANDARD3
20968,B20968,STANDARD2
20969,B20969,STANDARD3
20970,B20970,STANDARD2
20971,B20971,STANDARD3
20972,B20972,STANDARD2
20973,B20973,STANDARD3
20974,B20974,STANDARD1
20975,B20975,STANDARD3
20976,B20976,STANDARD3
20977,B20977,STANDARD3
20978,B20978,STANDARD3
20979,B20979,STANDARD3
20980,B20980,STANDARD3
20981,B20981,STANDARD3
20982,B20982,STANDARD3
20983,B20983,STANDARD5
20984,B20984,STANDARD3
20985,B20985,STANDARD3
20986,B20986,STANDARD3
20987,B20987,STANDARD3
20988,B20988,STANDARD2
20989,B20989,STANDARD2
20990,B20990,STANDARD3
20991,B20991,STANDARD3
20992,B20992,STANDARD1
20993,B20993,STANDARD1
20994,B20994,STANDARD1
20995,B20995,STANDARD2
20996,B20996,STANDARD2
20997,B20997,STANDARD2
20998,B20998,STANDARD2
20999,B20999,STANDARD2
21000,B21000,STANDARD4
21001,B21001,STANDARD2
21002,B21002,STANDARD1
21003,B21003,STANDARD1
21004,B21004,STANDARD1
21005,B21005,STANDARD2
21006,B21006,STANDARD2
21007,B21007,STANDARD2
21008,B21008,STANDARD2
21009,B21009,STANDARD2
21010,B21010,STANDARD4
21011,B21011,STANDARD4
21012,B21012,STANDARD3
21013,B21013,STANDARD5
21014,B21014,STANDARD2
21015,B21015,STANDARD4
21016,B21016,STANDARD2
21017,B21017,STANDARD4
21018,B21018,STANDARD2
21019,B21019,STANDARD3
21020,B21020,STANDARD2
21021,B21021,STANDARD2
21022,B21022,STANDARD1
21023,B21023,STANDARD2
21024,B21024,STANDARD2
21025,B21025,STANDARD2
21026,B21026,STANDARD1
21027,B21027,STANDARD1
21028,B21028,STANDARD1
21029,B21029,STANDARD1
21030,B21030,STANDARD1
21031,B21031,STANDARD1
21032,B21032,STANDARD1
21033,B21033,STANDARD3
21034,B21034,STANDARD3
21035,B21035,STANDARD2
21036,B21036,STANDARD1
21037,B21037,STANDARD1
21038,B21038,STANDARD2
21039,B21039,STANDARD2
21040,B21040,STANDARD2
21041,B21041,STANDARD3
21042,B21042,STANDARD3
21043,B21043,STANDARD2
21044,B21044,STANDARD2
21045,B21045,STANDARD2
21046,B21046,STANDARD2
21047,B21047,STANDARD4
21048,B21048,STANDARD2
21049,B21049,STANDARD4
21050,B21050,STANDARD2
21051,B21051,STANDARD4
21052,B21052,STANDARD2
21053,B21053,STANDARD2
21054,B21054,STANDARD2
21055,B21055,STANDARD1
21056,B21056,STANDARD2
21057,B21057,STANDARD4
21058,B21058,STANDARD1
21059,B21059,STANDARD2
21060,B21060,STANDARD2
21061,B21061,STANDARD2
21062,B21062,STANDARD4
21063,B21063,STANDARD1
21064,B21064,STANDARD4
21065,B21065,STANDARD4
21066,B21066,STANDARD1
21067,B21067,STANDARD1
21068,B21068,STANDARD1
21069,B21069,STANDARD4
21070,B21070,STANDARD2
21071,B21071,STANDARD2
21072,B21072,STANDARD1
21073,B21073,STANDARD1
21074,B21074,STANDARD4
21075,B21075,STANDARD3
21076,B21076,STANDARD3
21077,B21077,STANDARD1
21078,B21078,STANDARD2
21079,B21079,STANDARD1
21080,B21080,STANDARD2
21081,B21081,STANDARD1
21082,B21082,STANDARD1
21083,B21083,STANDARD2
21084,B21084,STANDARD2
21085,B21085,STANDARD1
21086,B21086,STANDARD2
21087,B21087,STANDARD2
21088,B21088,STANDARD3
21089,B21089,STANDARD2
21090,B21090,STANDARD2
21091,B21091,STANDARD2
21092,B21092,STANDARD2
21093,B21093,STANDARD4
21094,B21094,STANDARD2
21095,B21095,STANDARD2
21096,B21096,STANDARD2
21097,B21097,STANDARD2
21098,B21098,STANDARD4
21099,B21099,STANDARD1
21100,B21100,STANDARD2
21101,B21101,STANDARD2
21102,B21102,STANDARD3
21103,B21103,STANDARD4
21104,B21104,STANDARD1
21105,B21105,STANDARD2
21106,B21106,STANDARD3
21107,B21107,STANDARD1
21108,B21108,STANDARD2
21109,B21109,STANDARD3
21110,B21110,STANDARD1
21111,B21111,STANDARD2
21112,B21112,STANDARD4
21113,B21113,STANDARD2
21114,B21114,STANDARD3
21115,B21115,STANDARD2
21116,B21116,STANDARD2
21117,B21117,STANDARD1
21118,B21118,STANDARD2
21119,B21119,STANDARD2
21120,B21120,STANDARD1
21121,B21121,STANDARD2
21122,B21122,STANDARD3
21123,B21123,STANDARD2
21124,B21124,STANDARD2
21125,B21125,STANDARD4
21126,B21126,STANDARD3
21127,B21127,STANDARD3
21128,B21128,STANDARD2
21129,B21129,STANDARD1
21130,B21130,STANDARD1
21131,B21131,STANDARD2
21132,B21132,STANDARD2
21133,B21133,STANDARD2
21134,B21134,STANDARD2
21135,B21135,STANDARD3
21136,B21136,STANDARD3
21137,B21137,STANDARD2
21138,B21138,STANDARD2
21139,B21139,STANDARD2
21140,B21140,STANDARD3
21141,B21141,STANDARD3
21142,B21142,STANDARD3
21143,B21143,STANDARD2
21144,B21144,STANDARD2
21145,B21145,STANDARD3
21146,B21146,STANDARD2
21147,B21147,STANDARD1
21148,B21148,STANDARD1
21149,B21149,STANDARD3
21150,B21150,STANDARD3
21151,B21151,STANDARD2
21152,B21152,STANDARD2
21153,B21153,STANDARD3
21154,B21154,STANDARD3
21155,B21155,STANDARD4
21156,B21156,STANDARD1
21157,B21157,STANDARD4
21158,B21158,STANDARD1
21159,B21159,STANDARD3
21160,B21160,STANDARD1
21161,B21161,STANDARD1
21162,B21162,STANDARD2
21163,B21163,STANDARD3
21164,B21164,STANDARD1
21165,B21165,STANDARD3
21166,B21166,STANDARD3
21167,B21167,STANDARD3
21168,B21168,STANDARD3
21169,B21169,STANDARD1
21170,B21170,STANDARD3
21171,B21171,STANDARD3
21172,B21172,STANDARD1
21173,B21173,STANDARD1
21174,B21174,STANDARD3
21175,B21175,STANDARD3
21176,B21176,STANDARD3
21177,B21177,STANDARD3
21178,B21178,STANDARD4
21179,B21179,STANDARD4
21180,B21180,STANDARD4
21181,B21181,STANDARD1
21182,B21182,STANDARD3
21183,B21183,STANDARD4
21184,B21184,STANDARD3
21185,B21185,STANDARD3
21186,B21186,STANDARD2
21187,B21187,STANDARD2
21188,B21188,STANDARD2
21189,B21189,STANDARD2
21190,B21190,STANDARD2
21191,B21191,STANDARD1
21192,B21192,STANDARD2
21193,B21193,STANDARD2
21194,B21194,STANDARD2
21195,B21195,STANDARD2
21196,B21196,STANDARD2
21197,B21197,STANDARD3
21198,B21198,STANDARD2
21199,B21199,STANDARD4
21200,B21200,STANDARD2
21201,B21201,STANDARD2
21202,B21202,STANDARD1
21203,B21203,STANDARD2
21204,B21204,STANDARD2
21205,B21205,STANDARD3
21206,B21206,STANDARD2
21207,B21207,STANDARD2
21208,B21208,STANDARD2
21209,B21209,STANDARD4
21210,B21210,STANDARD2
21211,B21211,STANDARD4
21212,B21212,STANDARD2
21213,B21213,STANDARD3
21214,B21214,STANDARD2
21215,B21215,STANDARD1
21216,B21216,STANDARD3
21217,B21217,STANDARD2
21218,B21218,STANDARD1
21219,B21219,STANDARD1
21220,B21220,STANDARD2
21221,B21221,STANDARD1
21222,B21222,STANDARD1
21223,B21223,STANDARD2
21224,B21224,STANDARD4
21225,B21225,STANDARD1
21226,B21226,STANDARD2
21227,B21227,STANDARD2
21228,B21228,STANDARD2
21229,B21229,STANDARD2
21230,B21230,STANDARD2
21231,B21231,STANDARD3
21232,B21232,STANDARD2
21233,B21233,STANDARD3
21234,B21234,STANDARD1
21235,B21235,STANDARD2
21236,B21236,STANDARD2
21237,B21237,STANDARD2
21238,B21238,STANDARD1
21239,B21239,STANDARD2
21240,B21240,STANDARD2
21241,B21241,STANDARD2
21242,B21242,STANDARD1
21243,B21243,STANDARD2
21244,B21244,STANDARD2
21245,B21245,STANDARD4
21246,B21246,STANDARD2
21247,B21247,STANDARD3
21248,B21248,STANDARD4
21249,B21249,STANDARD2
21250,B21250,STANDARD4
21251,B21251,STANDARD2
21252,B21252,STANDARD1
21253,B21253,STANDARD2
21254,B21254,STANDARD4
21255,B21255,STANDARD1
21256,B21256,STANDARD2
21257,B21257,STANDARD2
21258,B21258,STANDARD2
21259,B21259,STANDARD2
21260,B21260,STANDARD2
21261,B21261,STANDARD2
21262,B21262,STANDARD2
21263,B21263,STANDARD2
21264,B21264,STANDARD2
21265,B21265,STANDARD2
21266,B21266,STANDARD2
21267,B21267,STANDARD2
21268,B21268,STANDARD2
21269,B21269,STANDARD2
21270,B21270,STANDARD2
21271,B21271,STANDARD3
21272,B21272,STANDARD1
21273,B21273,STANDARD1
21274,B21274,STANDARD3
21275,B21275,STANDARD3
21276,B21276,STANDARD2
21277,B21277,STANDARD3
21278,B21278,STANDARD3
21279,B21279,STANDARD3
21280,B21280,STANDARD1
21281,B21281,STANDARD3
21282,B21282,STANDARD3
21283,B21283,STANDARD2
21284,B21284,STANDARD2
21285,B21285,STANDARD3
21286,B21286,STANDARD3
21287,B21287,STANDARD2
21288,B21288,STANDARD2
21289,B21289,STANDARD2
21290,B21290,STANDARD3
21291,B21291,STANDARD2
21292,B21292,STANDARD2
21293,B21293,STANDARD2
21294,B21294,STANDARD2
21295,B21295,STANDARD2
21296,B21296,STANDARD2
21297,B21297,STANDARD2
21298,B21298,STANDARD2
21299,B21299,STANDARD3
21300,B21300,STANDARD2
21301,B21301,STANDARD2
21302,B21302,STANDARD2
21303,B21303,STANDARD2
21304,B21304,STANDARD2
21305,B21305,STANDARD3
21306,B21306,STANDARD2
21307,B21307,STANDARD3
21308,B21308,STANDARD3
21309,B21309,STANDARD3
21310,B21310,STANDARD3
21311,B21311,STANDARD4
21312,B21312,STANDARD3
21313,B21313,STANDARD3
21314,B21314,STANDARD3
21315,B21315,STANDARD3
21316,B21316,STANDARD3
21317,B21317,STANDARD1
21318,B21318,STANDARD1
21319,B21319,STANDARD1
21320,B21320,STANDARD1
21321,B21321,STANDARD1
21322,B21322,STANDARD3
21323,B21323,STANDARD1
21324,B21324,STANDARD1
21325,B21325,STANDARD4
21326,B21326,STANDARD2
21327,B21327,STANDARD3
21328,B21328,STANDARD2
21329,B21329,STANDARD2
21330,B21330,STANDARD4
21331,B21331,STANDARD3
21332,B21332,STANDARD4
21333,B21333,STANDARD4
21334,B21334,STANDARD3
21335,B21335,STANDARD1
21336,B21336,STANDARD4
21337,B21337,STANDARD3
21338,B21338,STANDARD3
21339,B21339,STANDARD2
21340,B21340,STANDARD3
21341,B21341,STANDARD3
21342,B21342,STANDARD3
21343,B21343,STANDARD4
21344,B21344,STANDARD4
21345,B21345,STANDARD4
21346,B21346,STANDARD3
21347,B21347,STANDARD4
21348,B21348,STANDARD3
21349,B21349,STANDARD4
21350,B21350,STANDARD2
21351,B21351,STANDARD3
21352,B21352,STANDARD4
21353,B21353,STANDARD4
21354,B21354,STANDARD2
21355,B21355,STANDARD3
21356,B21356,STANDARD3
21357,B21357,STANDARD2
21358,B21358,STANDARD1
21359,B21359,STANDARD2
21360,B21360,STANDARD2
21361,B21361,STANDARD2
21362,B21362,STANDARD2
21363,B21363,STANDARD2
21364,B21364,STANDARD2
21365,B21365,STANDARD1
21366,B21366,STANDARD1
21367,B21367,STANDARD1
21368,B21368,STANDARD1
21369,B21369,STANDARD3
21370,B21370,STANDARD3
21371,B21371,STANDARD2
21372,B21372,STANDARD3
21373,B21373,STANDARD3
21374,B21374,STANDARD2
21375,B21375,STANDARD4
21376,B21376,STANDARD4
21377,B21377,STANDARD4
21378,B21378,STANDARD1
21379,B21379,STANDARD3
21380,B21380,STANDARD3
21381,B21381,STANDARD3
21382,B21382,STANDARD1
21383,B21383,STANDARD3
21384,B21384,STANDARD3
21385,B21385,STANDARD3
21386,B21386,STANDARD2
21387,B21387,STANDARD3
21388,B21388,STANDARD2
21389,B21389,STANDARD3
21390,B21390,STANDARD2
21391,B21391,STANDARD3
21392,B21392,STANDARD4
21393,B21393,STANDARD3
21394,B21394,STANDARD4
21395,B21395,STANDARD4
21396,B21396,STANDARD2
21397,B21397,STANDARD2
21398,B21398,STANDARD2
21399,B21399,STANDARD3
21400,B21400,STANDARD3
21401,B21401,STANDARD1
21402,B21402,STANDARD3
21403,B21403,STANDARD1
21404,B21404,STANDARD4
21405,B21405,STANDARD1
21406,B21406,STANDARD3
21407,B21407,STANDARD3
21408,B21408,STANDARD2
21409,B21409,STANDARD4
21410,B21410,STANDARD4
21411,B21411,STANDARD1
21412,B21412,STANDARD4
21413,B21413,STANDARD3
21414,B21414,STANDARD3
21415,B21415,STANDARD1
21416,B21416,STANDARD2
21417,B21417,STANDARD3
21418,B21418,STANDARD1
21419,B21419,STANDARD1
21420,B21420,STANDARD3
21421,B21421,STANDARD1
21422,B21422,STANDARD4
21423,B21423,STANDARD1
21424,B21424,STANDARD4
21425,B21425,STANDARD2
21426,B21426,STANDARD1
21427,B21427,STANDARD1
21428,B21428,STANDARD1
21429,B21429,STANDARD1
21430,B21430,STANDARD1
21431,B21431,STANDARD2
21432,B21432,STANDARD3
21433,B21433,STANDARD1
21434,B21434,STANDARD1
21435,B21435,STANDARD1
21436,B21436,STANDARD1
21437,B21437,STANDARD1
21438,B21438,STANDARD1
21439,B21439,STANDARD1
21440,B21440,STANDARD1
21441,B21441,STANDARD1
21442,B21442,STANDARD1
21443,B21443,STANDARD1
21444,B21444,STANDARD1
21445,B21445,STANDARD1
21446,B21446,STANDARD1
21447,B21447,STANDARD1
21448,B21448,STANDARD1
21449,B21449,STANDARD1
21450,B21450,STANDARD4
21451,B21451,STANDARD3
21452,B21452,STANDARD3
21453,B21453,STANDARD1
21454,B21454,STANDARD1
21455,B21455,STANDARD2
21456,B21456,STANDARD1
21457,B21457,STANDARD2
21458,B21458,STANDARD1
21459,B21459,STANDARD4
21460,B21460,STANDARD1
21461,B21461,STANDARD3
21462,B21462,STANDARD4
21463,B21463,STANDARD4
21464,B21464,STANDARD3
21465,B21465,STANDARD4
21466,B21466,STANDARD2
21467,B21467,STANDARD1
21468,B21468,STANDARD2
21469,B21469,STANDARD1
21470,B21470,STANDARD2
21471,B21471,STANDARD1
21472,B21472,STANDARD3
21473,B21473,STANDARD1
21474,B21474,STANDARD2
21475,B21475,STANDARD1
21476,B21476,STANDARD1
21477,B21477,STANDARD5
21478,B21478,STANDARD2
21479,B21479,STANDARD1
21480,B21480,STANDARD2
21481,B21481,STANDARD2
21482,B21482,STANDARD2
21483,B21483,STANDARD3
21484,B21484,STANDARD5
21485,B21485,STANDARD1
21486,B21486,STANDARD2
21487,B21487,STANDARD2
21488,B21488,STANDARD2
21489,B21489,STANDARD3
21490,B21490,STANDARD3
21491,B21491,STANDARD4
21492,B21492,STANDARD1
21493,B21493,STANDARD3
21494,B21494,STANDARD2
21495,B21495,STANDARD4
21496,B21496,STANDARD2
21497,B21497,STANDARD3
21498,B21498,STANDARD2
21499,B21499,STANDARD2
21500,B21500,STANDARD4
21501,B21501,STANDARD3
21502,B21502,STANDARD2
21503,B21503,STANDARD4
21504,B21504,STANDARD2
21505,B21505,STANDARD4
21506,B21506,STANDARD3
21507,B21507,STANDARD2
21508,B21508,STANDARD2
21509,B21509,STANDARD4
21510,B21510,STANDARD3
21511,B21511,STANDARD2
21512,B21512,STANDARD3
21513,B21513,STANDARD3
21514,B21514,STANDARD3
21515,B21515,STANDARD3
21516,B21516,STANDARD2
21517,B21517,STANDARD4
21518,B21518,STANDARD3
21519,B21519,STANDARD5
21520,B21520,STANDARD2
21521,B21521,STANDARD4
21522,B21522,STANDARD3
21523,B21523,STANDARD2
21524,B21524,STANDARD3
21525,B21525,STANDARD4
21526,B21526,STANDARD3
21527,B21527,STANDARD3
21528,B21528,STANDARD3
21529,B21529,STANDARD3
21530,B21530,STANDARD3
21531,B21531,STANDARD3
21532,B21532,STANDARD2
21533,B21533,STANDARD2
21534,B21534,STANDARD3
21535,B21535,STANDARD3
21536,B21536,STANDARD2
21537,B21537,STANDARD3
21538,B21538,STANDARD3
21539,B21539,STANDARD3
21540,B21540,STANDARD2
21541,B21541,STANDARD3
21542,B21542,STANDARD3
21543,B21543,STANDARD2
21544,B21544,STANDARD4
21545,B21545,STANDARD3
21546,B21546,STANDARD1
21547,B21547,STANDARD4
21548,B21548,STANDARD2
21549,B21549,STANDARD2
21550,B21550,STANDARD1
21551,B21551,STANDARD3
21552,B21552,STANDARD2
21553,B21553,STANDARD3
21554,B21554,STANDARD4
21555,B21555,STANDARD2
21556,B21556,STANDARD2
21557,B21557,STANDARD4
21558,B21558,STANDARD2
21559,B21559,STANDARD3
21560,B21560,STANDARD3
21561,B21561,STANDARD3
21562,B21562,STANDARD3
21563,B21563,STANDARD2
21564,B21564,STANDARD1
21565,B21565,STANDARD4
21566,B21566,STANDARD2
21567,B21567,STANDARD1
21568,B21568,STANDARD4
21569,B21569,STANDARD1
21570,B21570,STANDARD3
21571,B21571,STANDARD1
21572,B21572,STANDARD3
21573,B21573,STANDARD3
21574,B21574,STANDARD1
21575,B21575,STANDARD2
21576,B21576,STANDARD1
21577,B21577,STANDARD4
21578,B21578,STANDARD2
21579,B21579,STANDARD2
21580,B21580,STANDARD4
21581,B21581,STANDARD1
21582,B21582,STANDARD4
21583,B21583,STANDARD1
21584,B21584,STANDARD1
21585,B21585,STANDARD4
21586,B21586,STANDARD1
21587,B21587,STANDARD2
21588,B21588,STANDARD4
21589,B21589,STANDARD2
21590,B21590,STANDARD4
21591,B21591,STANDARD1
21592,B21592,STANDARD2
21593,B21593,STANDARD2
21594,B21594,STANDARD1
21595,B21595,STANDARD1
21596,B21596,STANDARD1
21597,B21597,STANDARD4
21598,B21598,STANDARD1
21599,B21599,STANDARD1
21600,B21600,STANDARD2
21601,B21601,STANDARD2
21602,B21602,STANDARD2
21603,B21603,STANDARD1
21604,B21604,STANDARD2
21605,B21605,STANDARD1
21606,B21606,STANDARD3
21607,B21607,STANDARD1
21608,B21608,STANDARD3
21609,B21609,STANDARD2
21610,B21610,STANDARD1
21611,B21611,STANDARD3
21612,B21612,STANDARD3
21613,B21613,STANDARD3
21614,B21614,STANDARD1
21615,B21615,STANDARD3
21616,B21616,STANDARD1
21617,B21617,STANDARD2
21618,B21618,STANDARD3
21619,B21619,STANDARD1
21620,B21620,STANDARD1
21621,B21621,STANDARD2
21622,B21622,STANDARD2
21623,B21623,STANDARD2
21624,B21624,STANDARD1
21625,B21625,STANDARD2
21626,B21626,STANDARD1
21627,B21627,STANDARD3
21628,B21628,STANDARD2
21629,B21629,STANDARD2
21630,B21630,STANDARD1
