id,name,x,y,height,floor_area,perimeter
16101,B16101,120.43216321883583,31.537749933218784,9.0,503.25339194759727,90.25191950420181
16102,B16102,120.34808234422931,31.537793252254573,9.0,166.5771564655006,53.366814109105086
16103,B16103,120.43178211622076,31.537841666963466,9.0,575.7974166162312,101.0731851477132
16104,B16104,120.43306914006918,31.537846140362824,9.0,646.777892652899,110.79210589221545
16105,B16105,120.37118520153872,31.537902390415425,9.0,118.14096975326538,44.2320118404737
16106,B16106,120.38771561344095,31.53800135642346,9.0,168.30880570726003,58.14517274331273
16107,B16107,120.3879850664516,31.53802300936155,9.0,170.9794750814326,62.93159155111516
16108,B16108,120.35061183805068,31.53791048342791,9.0,162.29269687458873,56.21379348296638
16109,B16109,120.38745075244297,31.538037839359884,9.0,108.39841013518162,43.288519991810155
16110,B16110,120.35077321241972,31.537962710421112,9.0,135.26590836048126,54.72256585767886
16111,B16111,120.40856167600394,31.53781172655359,9.0,4516.160806688946,275.08504630726964
16112,B16112,120.37272644451262,31.53797619989724,9.0,2342.7076829145662,188.18409997470658
16113,B16113,120.43299326341108,31.53818169229271,9.0,880.8815370108932,125.11823139181159
16114,B16114,120.37171162047198,31.53804843412179,9.0,2652.3676068726927,199.44680236124293
16115,B16115,120.38834636879294,31.538016053499994,9.0,1922.4368809945881,201.46633913383766
16116,B16116,120.38779078274347,31.538254741286657,9.0,2071.680145770777,199.30069081156915
16117,B16117,120.4268131231654,31.538349688052104,9.0,542.3407519999892,102.21297135787196
16118,B16118,120.38056732375247,31.538182238947844,9.0,5210.938885033131,304.7785685338849
16119,B16119,120.38094638428082,31.53845301353152,9.0,454.5185679271817,114.05717602011535
16120,B16120,120.43101333468461,31.538675567767562,9.0,317.99835319817066,75.08297157785051
16121,B16121,120.37227217768456,31.538476930695168,9.0,2602.146787937265,198.2309189492742
16122,B16122,120.36919738372626,31.53831028115223,9.0,1681.7901698946953,298.67787576804415
16123,B16123,120.39951937905988,31.538677092333128,9.0,3309.8248597308993,233.87052095972336
16124,B16124,120.38299913846788,31.538401008552224,9.0,8380.858046881855,414.08284818319396
16125,B16125,120.33724252536246,31.538842638989554,9.0,261.06035739928484,66.78980250878807
16126,B16126,120.4376330990099,31.538783826451343,9.0,2958.271005626302,264.921617361693
16127,B16127,120.42962133008656,31.538889634412996,9.0,1189.4036397747695,203.64007931965006
16128,B16128,120.43063024439682,31.539105095622908,9.0,587.7697866503149,127.46888327802519
16129,B16129,120.38537149769147,31.53854592199278,9.0,10777.02485934645,463.2690441228674
16130,B16130,120.3867175513849,31.53912734466027,9.0,1801.4081722144037,175.28151680366972
16131,B16131,120.4297101962326,31.539130116880216,9.0,918.0358387008309,193.79107018175347
16132,B16132,120.33692565755882,31.539161274225787,9.0,122.02124484069645,52.71157332295106
16133,B16133,120.43120969426977,31.539123145571253,9.0,731.9808536320925,137.52938080374852
16134,B16134,120.37172349750966,31.53905431993469,9.0,2614.363989991136,198.68827744548946
16135,B16135,120.34164428731013,31.538860673069394,9.0,2439.1536381170154,288.42065456243597
16136,B16136,120.4003810102794,31.538997997545266,9.0,5642.925313651562,301.38572491158556
